original_a,original_x,original_y,cf_y_nonres_a1,cf_y_xres_a1,cf_y_nonres_a0,cf_y_xres_a0
1,0.14878003336513929,0.2077291305113459,0.2077291305113459,0.2077291305113459,0.08213636386426848,0.2418423022918843
1,0.2946292842982373,0.0762578425706438,0.0762578425706438,0.0762578425706438,-0.049334924076433626,0.11037101435118221
1,0.5195862308592154,0.1614157613704945,0.16141576137049451,0.16141576137049451,0.0358229947234171,0.19552893315103292
0,0.33907188325073273,0.7128659789787204,0.8384587456257977,0.678752807198182,0.7128659789787204,0.7128659789787204
1,1.0,1.0,1.0,1.0,0.8744072333529226,1.0341131717805383
0,0.11425050200947905,0.12300154137195204,0.24859430801902946,0.08888836959141364,0.12300154137195204,0.12300154137195204
1,0.3421046929831699,0.10496745838007496,0.10496745838007496,0.10496745838007496,-0.020625308267002457,0.13908063016061337
0,0.7521660466735862,0.2628073080240283,0.3884000746711057,0.2286941362434899,0.2628073080240283,0.2628073080240283
0,0.0,0.0,0.12559276664707741,-0.0341131717805384,0.0,0.0
1,0.6461381359454398,0.8511986496119569,0.8511986496119569,0.8511986496119569,0.7256058829648795,0.8853118213924953
