original_a,original_x,original_y,cf_y_nonres_a0,cf_y_xres_a0,cf_y_nonres_a1,cf_y_xres_a1
0,0.43450077919252594,0.9708209578944316,0.9708209578944316,0.9708209578944316,0.9014120514544749,0.6925923298944535
1,1.0,0.5505356969578833,0.61994460339784,0.8287643249578615,0.5505356969578833,0.5505356969578833
0,0.4520838077277294,0.4832208813438312,0.4832208813438312,0.4832208813438312,0.4138119749038745,0.20499225334385313
1,0.8647857813178348,0.3888528124290089,0.45826171886896555,0.6670814404289871,0.3888528124290089,0.3888528124290089
0,0.3265887649818069,0.9300373502867446,0.9300373502867446,0.9300373502867446,0.860628443846788,0.6518087222867666
1,0.4187869269540419,0.1343706075011326,0.20377951394108923,0.41259923550111066,0.1343706075011326,0.1343706075011326
0,0.0,0.506595614679979,0.506595614679979,0.506595614679979,0.4371867082400224,0.228366986680001
0,0.4291017376292515,0.0,0.0,0.0,-0.06940890643995656,-0.278228627999978
1,0.8311453528612665,1.0,1.0694089064399566,1.278228627999978,1.0,1.0
1,0.8122329497431375,0.4698711551171791,0.5392800615571356,0.7480997831171572,0.4698711551171791,0.4698711551171791
