original_a,original_x,original_y,cf_y_nonres_a1,cf_y_xres_a1,cf_y_nonres_a0,cf_y_xres_a0
1,0.2426916498446379,0.6165464297235829,0.6165464297235829,0.6165464297235829,0.7044147696476277,0.6483540195558676
1,0.2076381356879068,0.1138378949363188,0.1138378949363188,0.1138378949363188,0.20170623486036376,0.1456454847686035
0,0.0,0.0,-0.08786833992404494,-0.03180758983228471,0.0,0.0
1,0.7450898968430205,0.3641374384091621,0.3641374384091621,0.3641374384091621,0.45200577833320704,0.3959450282414468
1,0.21219946977484389,0.21060653527248968,0.21060653527248968,0.21060653527248968,0.2984748751965346,0.24241412510477434
1,0.6006720152996929,0.18717250939118368,0.18717250939118368,0.18717250939118368,0.27504084931522865,0.2189800992234684
1,0.2908390494195928,0.6458816220312528,0.6458816220312528,0.6458816220312528,0.7337499619552977,0.6776892118635375
0,1.0,0.2162931279495205,0.12842478802547552,0.18448553811723578,0.2162931279495205,0.2162931279495205
0,0.5100472705399359,0.5606351849226531,0.4727668449986081,0.5288275950903684,0.5606351849226531,0.5606351849226531
0,0.7918211645817375,1.0,0.912131660075955,0.9681924101677153,1.0,1.0
