original_a,original_x,original_y,cf_y_nonres_a1,cf_y_xres_a1,cf_y_nonres_a0,cf_y_xres_a0
1,0.5898321707188359,0.5723186517861177,0.5723186517861177,0.5723186517861177,0.20795007541533506,-0.28641912001119035
1,0.5842734194443703,0.9239355179126724,0.9239355179126724,0.9239355179126724,0.5595669415418898,0.06519774611536439
0,0.0,0.2594998193990808,0.6238683957698633,1.1182375911963889,0.2594998193990808,0.2594998193990808
1,0.7616984632547873,0.0,0.0,0.0,-0.3643685763707827,-0.858737771797308
0,0.4234459827883072,0.10111301125564157,0.4654815876264242,0.9598507830529496,0.10111301125564157,0.10111301125564157
1,0.677839539094397,0.2405038531157045,0.2405038531157045,0.2405038531157045,-0.12386472325507808,-0.6182339186816035
1,0.8667047367259276,0.8835728486696585,0.8835728486696585,0.8835728486696585,0.5192042722988759,0.024835076872350426
1,0.7007262133495241,0.634197114123588,0.634197114123588,0.634197114123588,0.26982853775280546,-0.22454065767371995
1,0.5357994960948692,1.0,1.0,1.0,0.6356314236292173,0.1412622282026919
1,1.0,0.10287194797741428,0.10287194797741428,0.10287194797741428,-0.26149662839336835,-0.7558658238198936
