original_a,original_x,original_y,cf_y_nonres_a1,cf_y_xres_a1,cf_y_nonres_a0,cf_y_xres_a0
1,0.5396007273396359,0.8003076982404129,0.8003076982404129,0.8003076982404129,0.5289664295419019,0.5346734967574669
1,0.0,0.6371499448002959,0.6371499448002959,0.6371499448002959,0.36580867610178475,0.3715157433173498
1,0.42591188742589503,0.5609125148901567,0.5609125148901567,0.5609125148901567,0.2895712461916456,0.29527831340721067
0,0.4886675092843238,0.20112248683303952,0.4724637555315507,0.46675668831598555,0.20112248683303952,0.20112248683303952
1,0.21297538351688228,0.12406875970826077,0.12406875970826076,0.12406875970826076,-0.14727250899025035,-0.14156544177468527
1,1.0,0.589363627791137,0.589363627791137,0.589363627791137,0.318022359092626,0.3237294263081911
1,0.5137112803578755,0.6111893428314118,0.6111893428314118,0.6111893428314118,0.3398480741329007,0.3455551413484657
1,0.10841103948514076,0.0,0.0,0.0,-0.27134126869851105,-0.26563420148294603
1,0.5000979338632849,1.0,1.0,1.0,0.728658731301489,0.734365798517054
0,0.3103878029857346,0.3369429478353573,0.6082842165338684,0.6025771493183032,0.3369429478353573,0.3369429478353573
