original_a,original_x,original_y,cf_y_nonres_a0,cf_y_xres_a0,cf_y_nonres_a1,cf_y_xres_a1
0,0.5073972068735183,0.4585312676913002,0.4585312676913002,0.4585312676913002,0.4200308246835542,0.401809951690886
1,0.6341061282866302,0.3592859704327345,0.3977864134404805,0.41600728643314866,0.3592859704327345,0.3592859704327345
0,0.005903988910092058,0.4515070071299766,0.4515070071299766,0.4515070071299766,0.4130065641222306,0.3947856911295624
1,0.6379574868364879,0.6476095670060992,0.6861100100138452,0.7043308830065134,0.6476095670060992,0.6476095670060992
0,0.2820755424291434,0.34301399910015923,0.34301399910015923,0.34301399910015923,0.30451355609241326,0.28629268309974504
0,1.0,0.5074702493338742,0.5074702493338742,0.5074702493338742,0.4689698063261283,0.45074893333346
0,0.0,1.0,1.0,1.0,0.961499556992254,0.9432786839995859
0,0.27933985544828205,0.256596733313724,0.256596733313724,0.256596733313724,0.218096290305978,0.19987541731330977
1,0.2500641743779492,0.0,0.03850044300774602,0.05672131600041419,0.0,0.0
1,0.6982583664348065,0.850515528242872,0.889015971250618,0.9072368442432862,0.850515528242872,0.850515528242872
