original_a,original_x,original_y,cf_y_nonres_a1,cf_y_xres_a1,cf_y_nonres_a0,cf_y_xres_a0
1,0.13574538733969205,0.4238302582264613,0.4238302582264613,0.4238302582264613,-0.07810522924289115,0.09049692489312824
1,0.02111425813578052,0.3474095054238536,0.34740950542385357,0.3474095054238536,-0.15452598204549883,0.01407617209052058
0,0.11592389001649768,0.07728259334433177,0.5792180808136842,0.41061592667766483,0.07728259334433177,0.07728259334433177
0,0.0,0.0,0.5019354874693525,0.33333333333333304,0.0,0.0
0,0.4411647829431478,0.2941098552954318,0.7960453427647842,0.6274431886287648,0.2941098552954318,0.2941098552954318
1,0.3582967961447551,0.5721978640965034,0.5721978640965034,0.5721978640965034,0.07026237662715103,0.2388645307631704
1,0.4169044794426047,0.6112696529617365,0.6112696529617365,0.6112696529617365,0.1093341654923841,0.2779363196284035
1,0.7859198605541039,0.8572799070360692,0.8572799070360692,0.8572799070360692,0.35534441956671675,0.5239465737027361
1,1.0,1.0,1.0,1.0,0.49806451253064754,0.666666666666667
1,0.3522154070504385,0.5681436047002922,0.5681436047002922,0.5681436047002922,0.06620811723093985,0.23481027136695923
