original_a,original_x,original_y,cf_y_nonres_a1,cf_y_xres_a1,cf_y_nonres_a0,cf_y_xres_a0
1,0.5045291157904909,0.6696860771936605,0.6696860771936605,0.6696860771936605,0.10957653538481074,0.33635274386032743
1,1.0,1.0,1.0,1.0,0.4398904581911502,0.666666666666667
0,0.5553148425585666,0.3702098950390443,0.9303194368478941,0.7035432283723774,0.3702098950390443,0.3702098950390443
1,0.696154049134106,0.7974360327560706,0.7974360327560706,0.7974360327560706,0.23732649094722072,0.46410269942273746
1,0.8789786795157951,0.9193191196771966,0.9193191196771966,0.9193191196771966,0.3592095778683468,0.5859857863438636
1,0.6581097902724565,0.772073193514971,0.772073193514971,0.772073193514971,0.2119636517061211,0.43873986018163785
0,0.6493842870872333,0.4329228580581555,0.9930323998670054,0.7662561913914885,0.4329228580581555,0.4329228580581555
0,0.0,0.0,0.5601095418088498,0.33333333333333304,0.0,0.0
1,0.7269982634782745,0.8179988423188496,0.8179988423188496,0.8179988423188496,0.2578893005099997,0.48466550898551647
1,0.7273449266419988,0.8182299510946658,0.8182299510946658,0.8182299510946658,0.2581204092858159,0.4848966177613327
