original_a,original_x,original_y,cf_y_nonres_a0,cf_y_xres_a0,cf_y_nonres_a1,cf_y_xres_a1
0,0.42871939725496827,0.28581293150331216,0.28581293150331216,0.28581293150331216,0.8117129093977653,0.6191462648366453
1,0.6665982645655041,0.7777321763770025,0.25183219848254934,0.4443988430436695,0.7777321763770025,0.7777321763770025
0,0.7997873794316632,0.5331915862877754,0.5331915862877754,0.5331915862877754,1.0590915641822285,0.8665249196211084
0,0.0,0.0,0.0,0.0,0.5258999778944532,0.33333333333333304
1,0.6713078213928052,0.7808718809285367,0.2549719030340835,0.4475385475952037,0.7808718809285367,0.7808718809285367
0,0.6152918565372961,0.410194571024864,0.410194571024864,0.410194571024864,0.9360945489193171,0.743527904358197
1,1.0,1.0,0.4741000221055468,0.666666666666667,1.0,1.0
0,0.3659414657326806,0.2439609771551204,0.2439609771551204,0.2439609771551204,0.7698609550495735,0.5772943104884535
0,0.39361578014404347,0.2624105200960289,0.2624105200960289,0.2624105200960289,0.788310497990482,0.595743853429362
1,0.5530643674755136,0.7020429116503423,0.1761429337558891,0.36870957831700923,0.7020429116503423,0.7020429116503423
