original_a,original_x,original_y,cf_y_nonres_a1,cf_y_xres_a1,cf_y_nonres_a0,cf_y_xres_a0
1,0.6604340153581745,0.7736226769054495,0.7736226769054495,0.7736226769054495,0.16768513749371494,0.44028934357211646
1,0.931584458420774,0.9543896389471824,0.9543896389471824,0.9543896389471824,0.34845209953544776,0.6210563056138494
1,0.9559217946931641,0.9706145297954426,0.9706145297954426,0.9706145297954426,0.364676990383708,0.6372811964621096
1,0.9068909450611388,0.9379272967074258,0.9379272967074258,0.9379272967074258,0.3319897572956912,0.6045939633740928
1,0.5897269105790576,0.726484607052705,0.726484607052705,0.726484607052705,0.12054706764097044,0.3931512737193719
0,0.4293294204324624,0.2862196136216416,0.8921571530333763,0.6195529469549748,0.2862196136216416,0.2862196136216416
0,0.5199999722480949,0.3466666481653966,0.9526041875771312,0.6799999814987298,0.3466666481653966,0.3466666481653966
1,1.0,1.0,1.0,1.0,0.39406246058826533,0.666666666666667
0,0.0,0.0,0.6059375394117346,0.33333333333333304,0.0,0.0
0,0.7780841202572394,0.5187227468381596,1.124660286249894,0.8520560801714926,0.5187227468381596,0.5187227468381596
