original_a,original_x,original_y,cf_y_nonres_a1,cf_y_xres_a1,cf_y_nonres_a0,cf_y_xres_a0
1,0.6010328010773918,0.7215222355248907,0.7215222355248907,0.7215222355248907,0.1122442323832427,0.3725239153282367
1,1.0,1.0,1.0,1.0,0.39072199685835207,0.651001679803346
1,0.4949167336310912,0.6474535769556232,0.6474535769556232,0.6474535769556232,0.03817557381397532,0.2984552567589693
0,0.06732834783199168,0.0,0.6092780031416479,0.34899832019665405,0.0,0.0
1,0.0,0.30200335960669183,0.30200335960669183,0.30200335960669183,-0.30727464353495615,-0.04699496058996218
1,0.6639898802893645,0.7654660653038231,0.7654660653038231,0.7654660653038231,0.15618806216217512,0.4164677451071691
0,0.08833012175641812,0.01465916764154945,0.6239371707831973,0.36365748783820345,0.014659167641549464,0.01465916764154945
1,0.8671266695611204,0.9072548617557922,0.9072548617557922,0.9072548617557922,0.29797685861414425,0.5582565415591382
1,0.588041923309198,0.7124546464869314,0.7124546464869314,0.7124546464869314,0.10317664334528347,0.36345632629027746
0,0.5321304207548091,0.324430285347972,0.93370828848962,0.6734286055446259,0.324430285347972,0.324430285347972
