original_a,original_x,original_y,cf_y_nonres_a0,cf_y_xres_a0,cf_y_nonres_a1,cf_y_xres_a1
0,0.6340999392802672,0.32810419943865304,0.32810419943865304,0.32810419943865304,0.7948218378705256,0.5949654050567801
0,0.5739339811669589,0.5139640649794442,0.5139640649794442,0.5139640649794442,0.9806817034113169,0.7808252705975712
0,0.0,0.0,0.0,0.0,0.4667176384318726,0.266861205618127
0,0.5519360336211879,0.32936246580322776,0.32936246580322776,0.32936246580322776,0.7960801042351004,0.5962236714213547
1,0.9338990027514452,0.7392141407627839,0.2724965023309113,0.4723529351446569,0.7392141407627839,0.7392141407627839
0,0.6839313288720235,0.4148590441995165,0.4148590441995165,0.4148590441995165,0.8815766826313892,0.6817202498176436
0,0.7972691385773742,0.421903865258715,0.421903865258715,0.421903865258715,0.8886215036905878,0.688765070876842
1,0.76810947846842,0.8486987868073369,0.38198114837546426,0.5818375811892098,0.8486987868073369,0.8486987868073369
1,1.0,1.0,0.5332823615681274,0.733138794381873,1.0,1.0
1,0.8508802887051659,0.6177533859437421,0.15103574751186943,0.3508921803256151,0.6177533859437421,0.6177533859437421
