original_a,original_x,original_y,cf_y_nonres_a1,cf_y_xres_a1,cf_y_nonres_a0,cf_y_xres_a0
1,0.8677593530638148,0.6277502134666513,0.6277502134666513,0.6277502134666513,0.24440792822219415,0.5912094111137974
0,0.4480997177818258,0.43023129912338176,0.8135735843678389,0.46677210147623555,0.43023129912338176,0.43023129912338176
0,0.8084764236352499,0.5085600129467158,0.8919022981911727,0.5451008152995697,0.5085600129467158,0.5085600129467158
0,0.7567358224356515,0.6736870923793485,1.0570293776238056,0.7102278947322024,0.6736870923793485,0.6736870923793485
0,0.0,0.0,0.383342285244457,0.0365408023528538,0.0,0.0
0,0.4568556494156226,0.22362369637535331,0.6069659816198104,0.2601644987282071,0.22362369637535331,0.22362369637535331
0,0.3800034289638272,0.3763525123752611,0.7596947976197181,0.41289331472811486,0.3763525123752611,0.3763525123752611
1,0.9866034520611502,1.0,1.0,1.0,0.6166577147555429,0.9634591976471462
0,0.6446304076147565,0.5666912083102553,0.9500334935547126,0.6032320106631092,0.5666912083102553,0.5666912083102553
1,1.0,0.7133391371997119,0.7133391371997119,0.7133391371997119,0.32999685195525474,0.676798334846858
