original_a,original_x,original_y,cf_y_nonres_a0,cf_y_xres_a0,cf_y_nonres_a1,cf_y_xres_a1
0,0.3940954956992997,0.3379281066178321,0.3379281066178321,0.3379281066178321,0.7621367566413706,0.6109419620261283
1,0.658117464109111,0.5844705977661476,0.1602619477426091,0.31145674235785153,0.5844705977661476,0.5844705977661476
0,0.0,0.0,0.0,0.0,0.42420865002353847,0.27301385540829604
1,0.6417874477547579,0.7354391021596874,0.31123045213614897,0.4624252467513914,0.7354391021596874,0.7354391021596874
0,0.6907140478756882,0.4370079922526609,0.4370079922526609,0.4370079922526609,0.8612166422761993,0.7100218476609569
0,0.4596968230838418,0.18201663141077346,0.18201663141077346,0.18201663141077346,0.6062252814343121,0.4550304868190695
1,0.7415885448675013,0.8644190564806933,0.4402104064571548,0.5914052010723972,0.8644190564806933,0.8644190564806933
1,0.7220941905435959,0.5847533085930983,0.16054465856955985,0.31173945318480223,0.5847533085930983,0.5847533085930983
0,1.0,0.6910860846006659,0.6910860846006659,0.6910860846006659,1.1152947346242041,0.9640999400089619
1,0.8291148189017341,1.0,0.5757913499764615,0.726986144591704,1.0,1.0
