original_a,original_x,original_y,cf_y_nonres_a0,cf_y_xres_a0,cf_y_nonres_a1,cf_y_xres_a1
0,0.0,0.0,0.0,0.0,0.48924207069504655,0.203490839915445
0,0.6584417934298922,0.3120452379440715,0.3120452379440715,0.3120452379440715,0.801287308639118,0.5155360778595165
0,0.5244623764329798,0.28518215332910346,0.28518215332910346,0.28518215332910346,0.7744242240241499,0.4886729932445485
1,0.7341410299289056,0.7222598726741587,0.23301780197911215,0.5187690327587138,0.7222598726741587,0.7222598726741587
1,0.8187480181566087,0.6372239045713153,0.14798183387626862,0.43373306465587014,0.6372239045713153,0.6372239045713153
1,0.4039963483527837,0.3216975191624757,-0.16754455153257086,0.11820667924703071,0.3216975191624757,0.3216975191624757
1,1.0,1.0,0.5107579293049533,0.7965091600845549,1.0,1.0
1,0.8148190484427634,0.707359925335429,0.21811785464038247,0.5038690854199839,0.707359925335429,0.707359925335429
1,0.8903527705529369,0.763125162903448,0.2738830922084015,0.5596343229880031,0.763125162903448,0.763125162903448
1,0.8363171829261754,0.6665586898559084,0.17731661916086172,0.46306784994046324,0.6665586898559084,0.6665586898559084
