original_a,original_x,original_y,cf_y_nonres_a1,cf_y_xres_a1,cf_y_nonres_a0,cf_y_xres_a0
1,0.9725283379042556,0.5272187666840263,0.5272187666840263,0.5272187666840263,-0.014319843222885709,0.3367373386200233
1,0.6501171813945325,0.6727351113573793,0.6727351113573793,0.6727351113573793,0.1311965014504672,0.48225368329337626
0,0.04139484399083505,0.08213459462654607,0.6236732045334581,0.2726160226905491,0.08213459462654607,0.08213459462654607
1,0.7603394452832002,0.8914644248383032,0.8914644248383032,0.8914644248383032,0.3499258149313912,0.7009829967743003
1,0.463799806408962,0.5399540960632129,0.5399540960632129,0.5399540960632129,-0.001584513843699259,0.34947266799920984
1,1.0,0.8276734198137684,0.8276734198137684,0.8276734198137684,0.2861348099068563,0.6371919917497654
0,0.03962754511290593,0.0,0.5415386099069122,0.19048142806400303,0.0,0.0
1,0.8922754677161246,1.0,1.0,1.0,0.4584613900930879,0.809518571935997
1,0.19013838858682516,0.3468705069825897,0.3468705069825897,0.3468705069825897,-0.19466810292432243,0.15638907891858664
0,0.0,0.35292800096955274,0.8944666108764648,0.5434094290335557,0.35292800096955274,0.35292800096955274
