original_a,original_x,original_y,cf_y_nonres_a0,cf_y_xres_a0,cf_y_nonres_a1,cf_y_xres_a1
0,0.5431987139345575,0.04369636234611765,0.04369636234611765,0.04369636234611765,0.6521634918920325,0.5050362208775356
0,0.6257254183589595,0.5232667683634779,0.5232667683634779,0.5232667683634779,1.1317338979093927,0.9846066268948959
0,0.31604876402225035,0.14226077610835064,0.14226077610835064,0.14226077610835064,0.7507279056542656,0.6036006346397688
1,0.8194453032858472,0.7631762099241802,0.15470908037826525,0.3018363513927621,0.7631762099241802,0.7631762099241802
1,0.6522407818459953,1.0,0.39153287045408514,0.538660141468582,1.0,1.0
1,0.6035578312904477,0.6777411502258057,0.06927402067989091,0.2164012916943877,0.6777411502258057,0.6777411502258057
0,0.0,0.0,0.0,0.0,0.6084671295459148,0.46133985853141796
1,0.8829345412903332,0.7097436978757645,0.10127656832984963,0.24840383934434646,0.7097436978757645,0.7097436978757645
1,0.8804873805459009,0.7532425403078112,0.14477541076189637,0.2919026817763932,0.7532425403078112,0.7532425403078112
1,1.0,0.8107350391688464,0.20226790962293154,0.34939518063742836,0.8107350391688464,0.8107350391688464
