"","x","wm","bm","am","wf","bf","af"
"1",0.259876873480407,0.536089610471443,0.307749648579813,0.468963345665476,0.463720027457624,0.162321919522567,0.256391997701548
"2",0.456513768143426,0.412186256364929,0.233620478279517,0.388374671662915,0.334471208126981,0.180619466442556,0.175902778478982
"3",0.356195403773617,0.526005121104034,0.159664163116685,0.392487017934029,0.435444914878761,0.235808011344858,0.174379426014642
"4",0.259682516327809,0.486903723094618,0.376965312746237,0.420811267515978,0.43003701223916,0.199906519779171,0.189742361352566
"5",0.329509912239986,0.462656494910312,0.216598378821444,0.318595561538146,0.373351627480276,0.160546210833524,0.142747140444843
"6",0.132419651198197,0.50245526734703,0.283376018550914,0.367710720081634,0.386332693065121,0.163934934331052,0.3109925535396
"7",0.58855790737125,0.291060773410741,0.159876338121546,0.333340691407986,0.347382385223963,0.187474041143012,0.127935008112244
"8",0.415552850700387,0.405110165208425,0.245378932832705,0.303063788912367,0.268536579087606,0.1228734128409,0.17264745379484
"9",0.361617851764441,0.436982100472998,0.196628309062509,0.272451408009841,0.359262558396797,0.139871950617409,0.165437224531053
"10",0.494744586362548,0.352135256525792,0.291202310953921,0.338554404969015,0.380215122972213,0.0717620999991544,0.164529390841671
"11",0.300772813837013,0.573241718248076,0.400896358671013,0.393004725635015,0.503678740292237,0.249382969448898,0.333967485689244
"12",0.245151030479944,0.661060658241438,0.377467528315692,0.512062271321575,0.493602006322312,0.304384524821779,0.328512310745307
"13",0.125210772473368,0.700548496799777,0.317808662161033,0.506207821340093,0.453225560170774,0.260133411405926,0.381310914496308
"14",0.443011609723996,0.31234439893333,0.181873866710756,0.215457807662065,0.236054309295837,0.172207230593053,0.12943415638378
"15",0.465871529888346,0.386739785131378,0.244063603690098,0.327401352586243,0.344699294354353,0.127594839265401,0.228266683662365
"16",0.47856517953162,0.40597320689219,0.196459239491028,0.363146050809563,0.275897973424741,0.0358059778239379,0.160621143666339
"17",0.273958492163895,0.511824568834719,0.298207249829799,0.455494684769089,0.459875237131638,0.160435671446776,0.259682377454162
"18",0.412216126994816,0.491580697879143,0.308363896790891,0.489778355625998,0.463907185573303,0.309859753529573,0.266475173900937
"19",0.436859568758958,0.297632343356815,0.165281022926663,0.19754634968936,0.259482675772991,0.0954015027293354,0.0356062127056434
"20",0.193377193422674,0.45748953572712,0.284989263448577,0.327399242876054,0.270717557916999,0.137748374082169,0.272252045518861
"21",0.25335088191063,0.529966455607793,0.359933627675855,0.39594478020998,0.407456984867156,0.202469812992762,0.288646582858429
