original_a,original_x,original_y,cf_y_nonres_a1,cf_y_xres_a1,cf_y_nonres_a0,cf_y_xres_a0
1,0.7017775759378585,0.6684295151842445,0.6684295151842445,0.6684295151842445,0.23758355393939545,0.39179316853570556
0,0.0,0.0,0.4308459612448491,0.27663634664853903,0.0,0.0
0,0.6156274139690842,0.5401066670905702,0.9709526283354193,0.8167430137391092,0.5401066670905702,0.5401066670905702
0,0.2754188902619499,0.21810253545826505,0.6489484967031142,0.49473888210680406,0.21810253545826505,0.21810253545826505
1,1.0,1.0,1.0,1.0,0.569154038755151,0.7233636533514611
0,0.5934276132673669,0.5595559292597297,0.9904018905045788,0.8361922759082687,0.5595559292597297,0.5595559292597297
0,0.6906544677208757,0.3178852697569149,0.7487312310017641,0.594521616405454,0.3178852697569149,0.3178852697569149
0,0.9497630858906352,0.7914134140414077,1.2222593752862567,1.0680497606899468,0.7914134140414077,0.7914134140414077
1,0.5952047585027667,0.6991063475109395,0.6991063475109395,0.6991063475109395,0.2682603862660904,0.42247000086240044
1,0.6269585515282359,0.9738905260221359,0.9738905260221359,0.9738905260221359,0.5430445647772868,0.6972541793735969
