original_a,original_x,original_y,cf_y_nonres_a0,cf_y_xres_a0,cf_y_nonres_a1,cf_y_xres_a1
0,0.0,0.0,0.0,0.0,0.389500564286109,-0.09513411154427129
1,0.8360124866797624,0.8214741916841157,0.4319736273980067,0.916608303228387,0.8214741916841157,0.8214741916841157
1,1.0,1.0,0.6104994357138909,1.0951341115442712,1.0,1.0
1,0.8381466231991676,0.7687226369536156,0.3792220726675065,0.863856748497887,0.7687226369536156,0.7687226369536156
0,0.6228228455325583,0.5783320661087684,0.5783320661087684,0.5783320661087684,0.9678326303948777,0.4831979545644971
1,0.8275085104903696,0.8179312762184024,0.4284307119322933,0.9130653877626738,0.8179312762184024,0.8179312762184024
1,0.7586340052339674,0.6458379287350572,0.25633736444894806,0.7409720402793285,0.6458379287350572,0.6458379287350572
1,0.569429427435929,0.2912939092522963,-0.09820665503381282,0.38642802079656763,0.2912939092522963,0.2912939092522963
1,0.8994349260637691,0.8349658096586208,0.44546524537251164,0.9300999212028921,0.8349658096586208,0.8349658096586208
0,0.5526340387057948,0.473262992105238,0.473262992105238,0.473262992105238,0.8627635563913472,0.37812888056096666
