original_a,original_x,original_y,cf_y_nonres_a0,cf_y_xres_a0,cf_y_nonres_a1,cf_y_xres_a1
0,0.0,0.0,0.0,0.0,0.5094560756978299,0.291838714767713
1,0.5983507348089954,0.8592218052789184,0.34976572958108854,0.5673830905112054,0.8592218052789184,0.8592218052789184
0,0.23210243625430185,0.23765224345363645,0.23765224345363645,0.23765224345363645,0.7471083191514665,0.5294909582213494
1,0.4645629158923697,0.6796860179063774,0.17022994220854756,0.3878473031386645,0.6796860179063774,0.6796860179063774
0,0.4003744899078209,0.3421405517443556,0.3421405517443556,0.3421405517443556,0.8515966274421853,0.6339792665120685
1,0.7423620876452304,0.6678495825501115,0.1583935068522816,0.37601086778239845,0.6678495825501115,0.6678495825501115
0,0.2831224191776817,0.2630792078005512,0.2630792078005512,0.2630792078005512,0.7725352834983812,0.5549179225682643
0,1.0,0.7828779596298743,0.7828779596298743,0.7828779596298743,1.2923340353277042,1.0747166743975871
1,0.6977122156793759,0.9662729353821554,0.4568168596843255,0.6744342206144424,0.9662729353821554,0.9662729353821554
1,0.9056361562569208,1.0,0.4905439243021702,0.7081612852322872,1.0,1.0
