original_a,original_x,original_y,cf_y_nonres_a0,cf_y_xres_a0,cf_y_nonres_a1,cf_y_xres_a1
0,1.0,0.6991861224477848,0.6991861224477848,0.6991861224477848,1.2118989957448303,1.052252682535805
0,0.03204453448968655,0.22068669765036966,0.22068669765036963,0.22068669765036966,0.7333995709474151,0.5737532577383897
1,0.8808632012130431,1.0,0.4872871267029546,0.64693343991198,1.0,1.0
1,0.5338534354644499,0.7754617948887558,0.2627489215917103,0.4223952348007357,0.7754617948887558,0.7754617948887558
0,0.0,0.0,0.0,0.0,0.5127128732970455,0.35306656008802006
1,0.5735390203708174,0.8281402429310143,0.3154273696339687,0.47507368284299417,0.8281402429310143,0.8281402429310143
1,0.4596147426096043,0.6355579308333532,0.1228450575363077,0.2824913707453331,0.6355579308333532,0.6355579308333532
0,0.8062432776120478,0.6389810570077715,0.6389810570077715,0.6389810570077715,1.151693930304817,0.9920476170957916
1,0.7927239650443644,0.9724645343662764,0.459751661069231,0.6193979742782564,0.9724645343662764,0.9724645343662764
0,0.2259203313101911,0.08920625942824577,0.08920625942824577,0.08920625942824577,0.6019191327252913,0.44227281951626585
