original_a,original_x,original_y,cf_y_nonres_a0,cf_y_xres_a0,cf_y_nonres_a1,cf_y_xres_a1
0,0.01587728597272194,0.09768558284917034,0.09768558284917032,0.09768558284917034,0.6545113023393383,0.4563596608395283
1,0.4393217108961736,0.6699947288641273,0.11316900937395931,0.3113206508737693,0.6699947288641273,0.6699947288641273
0,0.6844591726869272,0.4265116430091449,0.4265116430091449,0.4265116430091449,0.9833373624993129,0.785185720999503
0,0.0439674834859917,0.18207750896149072,0.18207750896149072,0.18207750896149072,0.7389032284516588,0.5407515869518487
0,0.0,0.0,0.0,0.0,0.556825719490168,0.35867407799035794
1,0.8088067562165406,0.8161394548499223,0.25931373535975427,0.4574653768595643,0.8161394548499223,0.8161394548499223
1,0.9160596390389956,0.7312517655378902,0.17442604604772222,0.3725776875475323,0.7312517655378902,0.7312517655378902
0,0.39920028793133794,0.17342783503453646,0.17342783503453646,0.17342783503453646,0.7302535545247045,0.5321019130248944
0,1.0,0.6054220370825583,0.6054220370825583,0.6054220370825583,1.1622477565727263,0.9640961150729161
1,0.8633508988385539,1.0,0.44317428050983204,0.6413259220096421,1.0,1.0
