original_a,original_x,original_y,cf_y_nonres_a1,cf_y_xres_a1,cf_y_nonres_a0,cf_y_xres_a0
1,1.0,0.9843486340230382,0.9843486340230382,0.9843486340230382,0.39791854976100804,0.6903674814794529
1,0.9397951961483562,0.9507421916951844,0.9507421916951844,0.9507421916951844,0.3643121074331545,0.6567610391515993
1,0.7283185904175923,0.8516741593811576,0.8516741593811576,0.8516741593811576,0.2652440751191278,0.5576930068375726
0,0.8043069597927882,0.6122393341257231,1.1986694183877529,0.9062204866693081,0.6122393341257231,0.6122393341257231
1,0.7293962648544593,0.8488200772290817,0.8488200772290817,0.8488200772290817,0.26238999296705184,0.5548389246854967
1,0.7100378242593829,0.8687427434503209,0.8687427434503209,0.8687427434503209,0.28231265918829096,0.5747615909067358
1,0.7512103239777644,0.8191418093588094,0.8191418093588094,0.8191418093588094,0.23271172509677962,0.5251606568152244
1,0.7112877027585952,0.8169283954615381,0.8169283954615381,0.8169283954615381,0.2304983111995082,0.522947242917953
0,0.0,0.0,0.5864300842620299,0.29398115254358503,0.0,0.0
1,0.9129548301828304,1.0,1.0,1.0,0.41356991573797025,0.706018847456415
