"","wm","bm","am","wf","bf","af"
"1",0.666217358374178,0.305843689121249,0.477555028542269,0.381133185932759,0.269969053494647,0.506447063780629
"2",0.543633815056133,0.180448930694758,0.297776527765147,0.320626583435943,0.142038963219365,0.431125892188611
"3",0.561845812520999,0.35103956199962,0.419323418153232,0.466939560407531,0.238808409002232,0.53940336494028
"4",0.628199932402583,0.323030347311085,0.391641482286859,0.484495354122446,0.15240847448473,0.513422291859108
"5",0.577755832197438,0.309675687133812,0.404953434631199,0.416979320441148,0.206152152840918,0.446332499438177
"6",0.639264020926344,0.355967565149228,0.49988625826665,0.505293030208213,0.253576805672401,0.597702471743354
"7",0.716251674901308,0.435227608596259,0.511300372377436,0.533909138462104,0.369626255853604,0.566791656716979
"8",0.65273566999959,0.365561220181167,0.376554638124698,0.431959866001239,0.272232127046723,0.581008924211786
"9",0.642034908602651,0.292519821224398,0.380570557200981,0.446932353833206,0.155437334572741,0.574493179264404
"10",0.650572531682202,0.302957347561239,0.316656381367561,0.400260376981202,0.203233128378158,0.546814058305873
"11",0.61291383141166,0.255931734285283,0.362960666664951,0.382945698824891,0.206782643143852,0.45157467266707
"12",0.612863606392968,0.345631705902375,0.4033006925243,0.439691455689922,0.225445842718268,0.538248014219927
"13",0.528680992678603,0.273832005477156,0.417154453755343,0.410738754539615,0.162574232325745,0.50214455523873
"14",0.621776485765261,0.326482301139348,0.42529355624026,0.420550612418557,0.158675752094025,0.479513962908905
"15",0.56553529474648,0.23710333507481,0.382174834101964,0.372134099595326,0.177989997235449,0.435383447163329
"16",0.601157400981959,0.312646291315353,0.410806659336929,0.446143882626467,0.263445453404532,0.460615847718327
"17",0.415422285720086,0.173276687705742,0.320472160704134,0.318012035947722,0.0699600410744478,0.337071909023021
"18",0.499027248050932,0.2475005168428,0.352365057584753,0.304029505974658,0.216434110031252,0.454824131825
"19",0.515766198888434,0.285533300153986,0.386439405037498,0.360665492472239,0.242172365778398,0.467029030374429
"20",0.596676576315444,0.266784891868184,0.378131186505834,0.355130062162926,0.233010302517783,0.554153212048641
"21",0.629091992810614,0.323672866697454,0.40771893183658,0.412546857552855,0.209636635406645,0.582261518712946
"22",0.638176523119997,0.259603028399183,0.417484662291837,0.495874294451507,0.169273965086245,0.562915759233944
"23",0.585005171408341,0.277110422862937,0.401694228094472,0.331283825586232,0.123176995553304,0.465988139117424
"24",0.623005356346373,0.290122390922021,0.406535132786976,0.494521844032137,0.2112119287021,0.471745405762487
"25",0.528877230105235,0.232898760073169,0.27289868046761,0.239491069644584,0.110626568598033,0.362378538273519
"26",0.553168470114054,0.313369225303162,0.425390529312599,0.433472569043918,0.204664956866601,0.520923904483832
"27",0.630565942195884,0.235599465814494,0.410233524148655,0.375676616448967,0.281463851120645,0.532329419843827
"28",0.546894757805346,0.300169918664864,0.308421865706564,0.301709267127007,0.213517277796048,0.451109144129831
"29",0.662931109805931,0.309651366602497,0.482470692840084,0.438866470373104,0.269373800648422,0.529441739651325
"30",0.62070739695617,0.346870143820973,0.416420183563986,0.376629424446249,0.224661172337989,0.522452291877459
"31",0.512152671879383,0.243988358264353,0.332811086184536,0.335604658592332,0.117753068335471,0.419837500836444
"32",0.545707135371337,0.245065140874883,0.353481340745057,0.329319112294048,0.140714848408419,0.45659771810021
"33",0.58461981822974,0.243842597849149,0.299295614129438,0.303226491120456,0.132234086437129,0.479086244454672
"34",0.529309339898747,0.246665725774725,0.281984922600314,0.292415279280307,0.19146850739197,0.412019459891209
"35",0.596739756897627,0.33360638024683,0.417732429984193,0.328208383619937,0.182617018359128,0.610989165788188
"36",0.68380724860353,0.364188900833878,0.419655012378512,0.409571319504229,0.275712593822096,0.617119597589175
