original_a,original_x,original_y,cf_y_nonres_a1,cf_y_xres_a1,cf_y_nonres_a0,cf_y_xres_a0
1,0.4403409133455038,0.6419963809339181,0.6419963809339181,0.6419963809339181,-0.15990475760533027,0.24553012609975594
1,0.6745174049869107,0.9426649310351161,0.9426649310351161,0.9426649310351161,0.14076379249586762,0.5461986762009539
0,0.0,0.0,0.8019011385392483,0.3964662548341621,0.0,0.0
1,0.7420309045748794,0.8693217067690466,0.8693217067690466,0.8693217067690466,0.06742056822979832,0.47285545193488454
1,0.8712349557410225,0.9471345626318826,0.9471345626318826,0.9471345626318826,0.14523342409263418,0.5506683077977205
1,1.0,1.0,1.0,1.0,0.19809886146075173,0.603533745165838
1,0.6823073074449326,0.7880044348534692,0.7880044348534692,0.7880044348534692,-0.013896703685779131,0.39153818001930707
1,0.4003651390137932,0.7186360246065244,0.7186360246065244,0.7186360246065244,-0.08326511393272398,0.3221697697723622
1,0.401756770596568,0.593618544897453,0.593618544897453,0.593618544897453,-0.20828259364179533,0.19715229006329088
1,0.5901866155523346,0.7157336611258343,0.7157336611258343,0.7157336611258343,-0.0861674774134141,0.3192674062916721
