original_a,original_x,original_y,cf_y_nonres_a0,cf_y_xres_a0,cf_y_nonres_a1,cf_y_xres_a1
0,0.9328978699092796,0.7376359433336278,0.7376359433336278,0.7376359433336278,1.2386220120343405,1.0015730285758266
0,0.0,0.0,0.0,0.0,0.5009860687007127,0.26393708524219894
1,0.7663801522249533,0.8914598617551674,0.39047379305445473,0.6275227765129685,0.8914598617551674,0.8914598617551674
1,0.8435870665595692,0.8610637861967222,0.36007771749600936,0.5971267009545232,0.8610637861967222,0.8610637861967222
0,0.7476138479009141,0.5279858826076603,0.5279858826076603,0.5279858826076603,1.028971951308373,0.7919229678498593
1,0.5098744531899219,0.7452392018957961,0.24425313319508324,0.48130211665359707,0.7452392018957961,0.7452392018957961
0,0.22137515624408766,0.11245208374133997,0.11245208374133997,0.11245208374133997,0.6134381524420528,0.3763891689835389
1,0.9454395472878592,0.8661313115742845,0.3651452428735718,0.6021942263320855,0.8661313115742845,0.8661313115742845
1,0.7697779198241392,0.7091331153062493,0.20814704660553662,0.4451960300640504,0.7091331153062493,0.7091331153062493
1,1.0,1.0,0.4990139312992873,0.7360629147578011,1.0,1.0
