original_a,original_x,original_y,cf_y_nonres_a0,cf_y_xres_a0,cf_y_nonres_a1,cf_y_xres_a1
0,0.0,0.028827992314251264,0.028827992314251264,0.028827992314251264,0.6045785456762386,0.3983647029354692
0,0.4120359632484764,0.23330617591120545,0.23330617591120545,0.23330617591120545,0.8090567292731929,0.6028428865324233
1,0.35257296287683176,0.6066951115572613,0.030944558195274002,0.23715840093604335,0.6066951115572613,0.6066951115572613
0,0.01805251984166863,0.0,-6.938893903907228e-18,0.0,0.5757505533619873,0.36953671062121796
1,1.0,1.0,0.4242494466380128,0.6304632893787822,1.0,1.0
1,0.6646168250001849,0.8446150884593208,0.2688645350973334,0.47507837783810275,0.8446150884593208,0.8446150884593208
0,0.4350208727715634,0.3514152193651379,0.3514152193651379,0.3514152193651379,0.9271657727271252,0.7209519299863558
0,0.2298797063369681,0.3490042769700984,0.3490042769700984,0.3490042769700984,0.9247548303320856,0.7185409875913165
0,0.7273528920241072,0.4533749288372715,0.4533749288372715,0.4533749288372715,1.0291254821992586,0.8229116394584894
0,0.4325470118655062,0.27354133310681233,0.27354133310681233,0.27354133310681233,0.8492918864687996,0.6430780437280302
