"","x","wm","bm","am","wf","bf","af"
"1",0.26240450767092,0.570337408068635,0.23397885262624,0.435317654759468,0.446117250963375,0.0780181035382101,0.223583790110492
"2",0.459729602338924,0.430538093976882,0.132080717415045,0.344613938466855,0.296861829926163,0.0480955134642937,0.0894466300932851
"3",0.400366994144892,0.526348004975333,0.13470278234635,0.342405442687712,0.34328858692313,0.0724647079018951,0.0814362105806372
"4",0.307236445643385,0.544503781514111,0.329586919449494,0.436550081726674,0.437271394150529,0.138267657147607,0.186015083910156
"5",0.362713186236054,0.487070232758293,0.163275587190567,0.337267849395959,0.372847767595461,0.0830411228923367,0.11909237104877
"6",0.267741908840519,0.500989209616149,0.147905200341287,0.326908856255269,0.341798715688075,-0.0444251512109561,0.169122003934795
"7",0.521493062998975,0.391147012466093,0.205258372510941,0.368853287011515,0.382730105791709,0.128490339097505,0.148336296402225
"8",0.409109568664779,0.426544240132187,0.192815806144284,0.299086245343178,0.280107449056631,0.026373197271568,0.139912803500788
"9",0.401054831990968,0.503338386335844,0.157435256531325,0.313190299448165,0.381678994721057,0.031089827509287,0.140799079832177
"10",0.471312298239375,0.499824128802093,0.347068398424883,0.413591513700745,0.458305206383708,0.120809827502552,0.225331533215545
"11",0.298748731443489,0.591297822034616,0.316230002926036,0.39686881883062,0.470492686978154,0.142971484687224,0.257633223998755
"12",0.286063475157437,0.688287169395213,0.369080876994705,0.521466261721616,0.513992181258888,0.210886894827875,0.297717722101967
"13",0.234926343779635,0.703175214333941,0.278535898138296,0.505634068926084,0.45462126825209,0.137017402516663,0.329182184476946
"14",0.428445785045065,0.405173645398286,0.174062037370616,0.262077315785565,0.268380095538628,0.0727332356756366,0.107669697032508
"15",0.45546915275988,0.477168989892415,0.215351733798075,0.342326001852574,0.368480522100515,0.0756093270052794,0.200868888492498
"16",0.503698078245009,0.463003021073485,0.154082482798779,0.365860900394463,0.300763037402718,-0.0130174287487468,0.122732104818424
"17",0.292824274223939,0.58995490041083,0.239293722837292,0.453140282494005,0.457594989801085,0.0669724378504848,0.217276095048727
"18",0.505528267257163,0.475138473458569,0.183540094003287,0.403672673522641,0.386348950130628,0.0804961609937875,0.136562219249276
"19",0.476040927671957,0.457775894390525,0.221523688977923,0.32026003551907,0.372212031874738,0.0819863916274806,0.130854397808063
"20",0.294343664324489,0.503635454384772,0.183837313011369,0.331537704817046,0.281979793900399,0.00759805805313682,0.139599637060752
"21",0.331477030446196,0.614413887753865,0.330899301747688,0.433705250669377,0.443098743383311,0.148142859511135,0.235104976573063
"22",0.389836280124312,0.619620609139217,0.339016991690229,0.523903005664863,0.444004034723777,0.191580865690292,0.271529971256458
"23",0.47058507686377,0.338437079222425,0.0975235036574336,0.183255805974844,0.207798300806991,0.015072391025526,-0.0139602320150761
"24",0.343875875037621,0.540708746486165,0.237065805686478,0.407651802056256,0.370410346989323,0.0962472259405997,0.257218837171828
"25",0.349031171295293,0.552342835086283,0.331946896765282,0.432846715959779,0.433491210219799,0.102417265569884,0.240921317723182
"26",0.345628254661598,0.585040884409766,0.27600015352148,0.420940954970526,0.435202028982772,0.0779419260100208,0.225888046039163
"27",0.363148022525882,0.463129269598089,0.126876108559288,0.297021032672635,0.334977465507304,-0.0551001129757119,0.085005850707915
"28",0.375604787649105,0.514785084697247,0.247990587964171,0.385995286029045,0.423111520737745,0.140675475258662,0.128478796206516
"29",0.292125866760164,0.583390258003216,0.307552910742416,0.436284934097756,0.466024413514496,0.152215424444977,0.261458617329551
"30",0.490708937262814,0.484742111965465,0.239222500044913,0.395712799061367,0.385414574736962,0.125863249001073,0.198868368277503
"31",0.269197732465322,0.610642046454748,0.311280244624962,0.455888556485925,0.461936981560162,0.14668717187073,0.291296492615422
"32",0.358974586289837,0.530238485076902,0.263784183786107,0.350887050864899,0.385078562935987,0.127767149308295,0.217503434979382
"33",0.278273762584427,0.589443880116377,0.26865259807576,0.400369025945993,0.457403021512733,0.095316154036342,0.255261013024154
"34",0.296855703838952,0.592346123834884,0.273950932915045,0.490248096594834,0.45055519836581,0.0892919939520102,0.271454026994977
"35",0.234244867622434,0.62767746450813,0.322245741350629,0.482979219506688,0.491266148123878,0.119188129783595,0.309195210469811
"36",0.416845148536469,0.489448307342931,0.186270621448296,0.379015631995365,0.368002639011521,0.080317573800456,0.106507670658085
"37",0.395393571405509,0.483847531166773,0.264856847706011,0.376627107276391,0.33937578043114,0.0580923074837751,0.205106723825758
"38",0.414648318496091,0.480489085882803,0.23451842334543,0.392381337720144,0.367307009240581,0.0947919718276564,0.19483804440677
"39",0.214478378096826,0.645697891715642,0.404698234567955,0.545163833411726,0.518045835180528,0.228091368793242,0.394954675300545
"40",0.342333461659448,0.59590004034421,0.151377452717131,0.405885522629932,0.397854823309621,0.0247329757418906,0.177174437562346
"41",0.295173884238233,0.606556276622018,0.30503670934942,0.430255930963291,0.461601514231609,0.128155025139805,0.32060235018139
"42",0.417178828177143,0.574582188612025,0.365002331296721,0.494369774240546,0.487850107888193,0.188274093199212,0.343721469644488
"43",0.283589962535798,0.646241415217796,0.378888694077187,0.520006497224603,0.53027850751954,0.164104982485008,0.351511715879243
"44",0.206615167334461,0.591878235513268,0.275598281551537,0.434405612378408,0.440229106400659,0.0975039462179224,0.298827406868614
"45",0.374427246270263,0.510230050516027,0.149854529724534,0.380967480847941,0.338061458309713,0.0592434335238111,0.152082711572025
"46",0.360488809887849,0.535409864327196,0.312409530725904,0.386555027611947,0.395143646777466,0.0931580074876355,0.247390611877537
"47",0.383335064025697,0.571758616791637,0.284358107457832,0.47712119465625,0.458472600792549,0.116976375387441,0.321085923452223
"48",0.37689900046165,0.588241033007593,0.232845464221324,0.402929169216261,0.396340411201508,0.0674338121008243,0.19152728640759
"49",0.200558153645318,0.70390969209404,0.391599245473296,0.537010247403242,0.566537336756335,0.200616228856033,0.357112524884886
"50",0.43991636335156,0.479394172958509,0.201089518035171,0.376513809702015,0.361572617408046,0.0708948992068002,0.15094579849594
"51",0.393415896368708,0.535352880385081,0.244309135068189,0.401955054825753,0.407964271549135,0.115619395868557,0.17473623499091
"52",0.379841595968804,0.532180570197179,0.245240875808238,0.385030303398217,0.36333021111674,0.0799767612360311,0.215910850610617
"53",0.281140345228417,0.607180963393062,0.294941218841215,0.417765768907476,0.430489892578343,0.0891536503203147,0.212817848099567
"54",0.284800751133022,0.643897154865814,0.296574036440341,0.496511008142156,0.465400267223387,0.140315189590856,0.289303547153769
"55",0.375908307924897,0.542380980386339,0.127952110381412,0.32081679124005,0.306643355295251,0.051218024470921,0.0492818752083739
"56",0.309388118286808,0.616090704635245,0.319744270843493,0.468221041371299,0.500497757081342,0.143808609722635,0.295076458089286
"57",0.295970699232229,0.602467211012262,0.223095495291989,0.368125731100854,0.386232723400676,0.0796772831512262,0.17607721893137
"58",0.310653254089013,0.553734713208023,0.213548048905579,0.415763780591811,0.364223942453911,-0.00966102796148233,0.107905393840156
"59",0.458707583314186,0.480593908464009,0.189546525505124,0.345714038255314,0.351193510024759,0.0169382923684006,0.123907820652636
"60",0.282467802194345,0.586696700668669,0.318649938183924,0.400615118158728,0.415249173807309,0.178591985576332,0.279687130940298
"61",0.288789495559652,0.641379143073147,0.320868539326649,0.451501291318229,0.492896734174381,0.178447945344816,0.325183740162235
"62",0.252316063001843,0.671718358793321,0.35461050465694,0.508827615853491,0.530678081570629,0.163572208881186,0.332962335373701
"63",0.415983599581983,0.590102756376121,0.298388031943524,0.458099856180449,0.416846407685051,0.0569524230847155,0.201952555994562
"64",0.246257378705011,0.639830148780741,0.312276139707837,0.447466287418243,0.455599000613484,0.116139920811533,0.27060099242315
"65",0.442989042653097,0.50350012199259,0.198469081428429,0.331090485960923,0.354481649597907,0.146441917128293,0.181099958214444
"66",0.358611987750837,0.547242739683286,0.333625649070895,0.427626259158958,0.451511131569779,0.132492191928957,0.226730036201752
"67",0.270041278707413,0.63912507903166,0.292052347074815,0.473846745793068,0.42088380833277,0.13541885447949,0.255972182424717
"68",0.418983552650488,0.563459279326601,0.258764051872301,0.427719822626607,0.435349358879525,0.105440525651368,0.140360827027356
"69",0.36916839847411,0.536152434763302,0.244334130670711,0.437922624935004,0.37134694571542,0.0697584267896529,0.200446529092088
"70",0.424109092614292,0.537682514446563,0.219734935765068,0.297994843748632,0.371103902189609,0.10624570414265,0.150070428273143
"71",0.449452234197571,0.492554548247365,0.16688641740464,0.326944487717577,0.315425111598368,0.0252025784217683,0.0603020614692353
"72",0.330639689118271,0.606066670280169,0.281789832008735,0.457342622936422,0.45783818289364,0.117832938508736,0.276714237133615
"73",0.404634282053523,0.49441338397089,0.185254419146643,0.295199931048643,0.325537932738593,0.0292487588428202,0.0520365917680006
"74",0.24714492464227,0.704022653478637,0.343962705983481,0.52478092643699,0.554129482525898,0.177161635049388,0.381870251197267
"75",0.259308666858749,0.651900439650076,0.275200313624369,0.457198595945626,0.461121489955704,0.0919164822032429,0.21681009523161
"76",0.235222798383808,0.635588263137449,0.267374424081631,0.545093545548304,0.440508625836828,0.0684878897047505,0.280730147946824
"77",0.29683618209319,0.649036206294689,0.337515726960444,0.517926519755001,0.495901706403604,0.165933160648873,0.287138374981272
"78",0.398278133409639,0.464336176093995,0.193396973514774,0.292683045138425,0.407110715720953,0.0394922669291823,0.148230384017666
"79",0.304356460875778,0.597317077157251,0.250747135960282,0.5189547055764,0.473230218340363,0.132067496897233,0.257566348661778
