"","wm","bm","am","wf","bf","af"
"1",0.649143496327043,0.307869886415005,0.4443320518031,0.364038917721042,0.243454458288869,0.482430078156634
"2",0.591768283581081,0.218768059900165,0.325108219278358,0.373374107951848,0.142701339768072,0.472352417630958
"3",0.562113448950534,0.296155669871896,0.416461630498013,0.434679262415161,0.144061210890061,0.550182810678901
"4",0.625034025724555,0.316612713184597,0.402091567935081,0.494632961619382,0.167719376438934,0.535872227383957
"5",0.609599818558967,0.352056939565149,0.433552230154625,0.446825294589105,0.219147528709313,0.481812133272902
"6",0.650030769210129,0.357916409962744,0.499729555258052,0.491124196607822,0.23005977937712,0.580803592718551
"7",0.714982602884403,0.362335174765277,0.455793430711368,0.486394306471122,0.303718506711489,0.515955399843246
"8",0.716738631655827,0.352739826619875,0.419050981847411,0.462496485866364,0.257207699836121,0.617576920209526
"9",0.67317338421392,0.315809643678236,0.406471128345458,0.458917888356895,0.157474017610203,0.601713565217954
"10",0.614260080264199,0.23440048328663,0.29515337420321,0.339803557124478,0.129392230703515,0.493642060624549
"11",0.626068179307934,0.240259334523723,0.378176103526665,0.366863024307856,0.178908989745025,0.464095870212083
"12",0.591746779595877,0.302545438417966,0.350518110924019,0.403178327819574,0.156074754790038,0.506909781310981
"13",0.509690530030037,0.263840172012565,0.390159694476516,0.39399741527611,0.168481800001926,0.481318516746305
"14",0.670079856916993,0.362229907953536,0.462089099540842,0.466360631971935,0.179532629934277,0.529891792658703
"15",0.546868326238508,0.206687603626786,0.352147487712882,0.338672175829933,0.128646922996304,0.386805548265243
"16",0.594020167573237,0.277447149542299,0.378965256076315,0.42698159415889,0.216707506885193,0.453475129616692
"17",0.417972632864164,0.188832181084717,0.319179426581665,0.319914989446001,0.0804910648529119,0.342104707765898
"18",0.515589358556818,0.24172981191081,0.332224787888327,0.291115547758905,0.206874259632235,0.424733263786995
"19",0.53673320223443,0.290862879912327,0.395081896239356,0.363840850414951,0.263931328462188,0.481797502885586
"20",0.534531646044452,0.202132998401704,0.329300731303377,0.299051655943077,0.137888588123044,0.500833492155728
"21",0.571112248093087,0.251346925264577,0.345158305455743,0.32648215714759,0.128404232335908,0.528847084732461
"22",0.617785276111884,0.239454087198159,0.389960433230818,0.474099423721868,0.125260423613216,0.540148561833682
"23",0.54438010369796,0.243496834808168,0.365826913908397,0.276118877007041,0.0947392064647045,0.449968774094856
"24",0.608007008023133,0.25396565323618,0.351761201958518,0.451935520650973,0.162006872762721,0.446087464831175
"25",0.549042341743704,0.208204561666532,0.297132068592122,0.239443393593496,0.108728210070594,0.393428359732671
"26",0.541604971864669,0.284618125174987,0.398341889751475,0.401209642935759,0.170946400581009,0.480100208338291
"27",0.608849704770696,0.198144154715157,0.367661729491807,0.336083117898919,0.199617895441937,0.51954147966609
"28",0.556100285876349,0.268513703257122,0.305029934389473,0.287560767491587,0.166350094329972,0.481023157032364
"29",0.643981043820583,0.260660498321004,0.435765418231495,0.419188679983065,0.209838467483647,0.499019939011464
"30",0.626828881409445,0.301593014183892,0.372858303185229,0.351952759411642,0.163294844493161,0.485663047333524
"31",0.510224306964714,0.179621212130418,0.31366051165153,0.309234370128232,0.0632957858283334,0.411607827710971
"32",0.512084864863016,0.194487610065269,0.325053832554819,0.296457052564425,0.0948509408236827,0.411294101805774
"33",0.615663298615317,0.279258381751533,0.343366866195015,0.346808595964071,0.15694365732622,0.52982339236618
"34",0.513922962833888,0.227270411625456,0.271391877417891,0.284617757702301,0.173778108577114,0.398009077278067
"35",0.621731932491631,0.346689642487282,0.453327049572436,0.344159510013015,0.229558421443638,0.632901962816224
"36",0.662268901009544,0.323217300165984,0.384477465168266,0.390926651783793,0.228473702595573,0.594189001286963
"37",0.611432913157636,0.23059518247452,0.305285145442894,0.398392828948019,0.128744075912526,0.530457475263706
"38",0.608647453545092,0.309926174205427,0.409394290365298,0.37153801310216,0.215440647964871,0.47924257161042
"39",0.505506041948775,0.241183930390267,0.376526578833872,0.348830145803602,0.108475358411386,0.420966677768969
"40",0.528228876039577,0.212087189664211,0.28274673350909,0.298255711489938,0.139415696978655,0.38847480517208
"41",0.546643663714907,0.298448316138735,0.381582780358846,0.394288681983585,0.133837918667856,0.444625108065066
"42",0.598757893695165,0.227785075418951,0.379254006239705,0.393899768509838,0.152332090473474,0.393248578307337
"43",0.57910128576155,0.274857055022702,0.418511150123352,0.403238350449955,0.143120821588029,0.504770200613875
"44",0.643377087021355,0.378224611759878,0.470041601634883,0.434585115365685,0.36356493271452,0.524393681202643
"45",0.570888404838865,0.258931910848982,0.339387259543595,0.401689780841534,0.150742285890365,0.440805132061676
"46",0.625598343239612,0.316388900287105,0.422686422244497,0.388558980783125,0.234268897787472,0.454812189725193
"47",0.60048591911866,0.252507925143169,0.40771628351406,0.418476032838986,0.175564795316164,0.569049824703663
"48",0.611226166846324,0.20758033596707,0.309360364769143,0.324860385167572,0.207748403155619,0.530717182947731
"49",0.597934534015465,0.212204953408685,0.275500717659,0.315701748286927,0.131506279608755,0.406702470264508
"50",0.586955571839861,0.273436236889043,0.389092554577522,0.395178313564247,0.171497515355031,0.42073185123761
"51",0.539738613344025,0.238598217489682,0.379370586547028,0.358402884409332,0.153669741981378,0.405826216617557
"52",0.52546257760786,0.260448314237629,0.382619420335918,0.372463231341142,0.183821913576867,0.480997957427723
"53",0.54037944243073,0.270565453512796,0.343130690707019,0.349154621102942,0.191301090252088,0.413338753633677
"54",0.59603771086962,0.319625494194815,0.435931117990087,0.455576785621137,0.15318224246372,0.647738922812029
"55",0.582037866732262,0.305788572919737,0.372564421186161,0.539487813010225,0.104092846422423,0.496789439683899
"56",0.613992382164772,0.324967802319962,0.411925828771764,0.39168683006461,0.201188228333062,0.521223370588524
"57",0.559885923768019,0.324461640240248,0.402169467911718,0.408762977152378,0.218342445690253,0.470844743079161
"58",0.605939787117712,0.30575550657255,0.462156164194746,0.410010542782541,0.238627546632383,0.549922561460209
"59",0.598074395882851,0.209863943970584,0.292880420394336,0.375376591145488,0.0357168498301129,0.485490791455987
"60",0.612371785592296,0.297797502150147,0.39590387509621,0.377697402242562,0.137298768199325,0.515071214177519
"61",0.596184803688029,0.317476936249249,0.451700479353431,0.399985596799032,0.183039937953297,0.432426956319939
"62",0.560997117427169,0.321459269192472,0.367992816502921,0.357428372005205,0.167441553623916,0.537277310908562
"63",0.537515330794523,0.266702285708693,0.33978489429948,0.319810787750512,0.185322196101771,0.411502661284035
"64",0.585765032142036,0.308428344895724,0.360685005386539,0.452796824960679,0.203394284720364,0.503164124784393
"65",0.489400924506061,0.264163022468608,0.330506483022082,0.307334380244943,0.138525952254183,0.435510832652647
"66",0.552144598465604,0.270867554287484,0.336615394892522,0.387724837924153,0.140326993223543,0.504462754099218
"67",0.576566253156486,0.217040531604036,0.385551677396458,0.391429627999959,0.180941105889163,0.578299716965467
"68",0.582774028383138,0.296465546238024,0.382934505110982,0.415062674271978,0.14522099210449,0.568763647625403
"69",0.648253136823258,0.275633909432032,0.426915600337649,0.47603622218386,0.171295844666258,0.528004978669633
"70",0.503349361236016,0.166209634610799,0.2616000974756,0.294927935508888,0.0679535576681002,0.376682095508177
"71",0.532071281016272,0.196855646717782,0.335185824338081,0.365515335895397,0.0934712928899544,0.483701824026379
"72",0.588086809780923,0.264015289493443,0.35107118269961,0.314058626590087,0.177516235277382,0.377619848231871
"73",0.604789542739641,0.334093438289883,0.409431571303818,0.400766922121256,0.212597207019263,0.502480343632152
"74",0.462543136286796,0.202170779261353,0.275044894991366,0.269704587551135,0.11404634768743,0.340006292610922
"75",0.532207118378305,0.25503019603258,0.408318476096968,0.392790954871365,0.178035432312847,0.405723802195107
"76",0.527994869815659,0.177507284269743,0.284710133152028,0.281209447411443,0.114994198144652,0.451010260441806
"77",0.621098502235304,0.287622870706488,0.411233667772421,0.434789634138257,0.207659984910061,0.582550902453513
"78",0.550736133894479,0.214502580068883,0.360115893363555,0.283780591680489,0.136025169130264,0.419499436981912
"79",0.695515571884622,0.334230225054533,0.526519809659639,0.476569240652325,0.217033646866854,0.625377271485339
"80",0.463161276704357,0.193916050860706,0.24193954937817,0.285419850508112,0.0664455998078124,0.377798398181264
"81",0.580238240332276,0.214915555922105,0.380353332840647,0.27569716112442,0.145380852474597,0.371376502084329
"82",0.60761988856149,0.234287571008625,0.329651859088961,0.341538483273934,0.1536171698746,0.43302830669238
"83",0.619263920499784,0.337059480335384,0.487516894857091,0.407477242246521,0.228166372878228,0.428879854615084
"84",0.535943937598617,0.269774432030962,0.360200275836954,0.328109989895306,0.192725602827061,0.492768870020789
"85",0.584408668660621,0.290400662522845,0.370678234229684,0.42026171120405,0.214818649410074,0.508252049919813
"86",0.620607729454302,0.273198827798293,0.394495090447568,0.386087884228275,0.260024454825944,0.589729608662863
"87",0.656237330550019,0.294285224547019,0.432547257716711,0.457670404553578,0.212486682827381,0.455990715305258
"88",0.644641079325918,0.347922445206738,0.417814552196302,0.494851038672742,0.288663339816312,0.567686102872656
"89",0.583684719461222,0.231493127820046,0.321304876936564,0.359883508304851,0.193645803229046,0.589972699731501
"90",0.605645216568679,0.199976436013501,0.289954893641656,0.286990076493488,0.120450579718152,0.494906425071901
"91",0.589042291343848,0.210881281983989,0.322759006984664,0.319059147749126,0.0911652662878144,0.467874966824331
"92",0.523927079318016,0.262821119927449,0.36710348400935,0.397996434184462,0.132342974459195,0.418607866851369
"93",0.521870668283601,0.189236554255891,0.256674598269824,0.283342634485508,0.0935200595620959,0.402985200598224
"94",0.584673354287643,0.288422344059187,0.338803306080054,0.373182739830772,0.17397376129903,0.404454239414225
"95",0.622885364792633,0.332573984957306,0.454284400257565,0.409857637466801,0.144904265779684,0.587582963086381
"96",0.532614705226146,0.217792063848945,0.305955153518358,0.261109470718886,0.145241296920614,0.377506171400145
"97",0.506027636842733,0.288562727578365,0.380618201117389,0.432153584890951,0.172622200501434,0.466091553270277
"98",0.65927224202432,0.327849537161159,0.378575183166481,0.440206880973709,0.204185258831924,0.547793188971325
"99",0.623191360286228,0.23353431591927,0.309727835597057,0.306455179871564,0.166324584716207,0.474563527360099
"100",0.627106661457967,0.322279166698784,0.404191351700114,0.42307062553977,0.262220148251512,0.580288931806476
