"","wm","bm","am","wf","bf","af"
"1",0.658777850386171,0.286098070997691,0.473120850630309,0.383229983580212,0.269240087032976,0.504226457346584
"2",0.497578447983219,0.141678125691815,0.275954119171883,0.286606044294412,0.140190019438388,0.387183472029252
"3",0.586406943937012,0.38688485331011,0.446641911105082,0.483102642026476,0.302278393040466,0.554134004748746
"4",0.611485627019971,0.317537237929315,0.375099966726353,0.477839249129866,0.125163214290958,0.48158066657004
"5",0.576026568296778,0.289927945865799,0.401567898808543,0.423428040936945,0.208555356963381,0.427831607867463
"6",0.658914218438281,0.400025863417756,0.540077451762935,0.548552889632651,0.302374348914556,0.645814802562393
"7",0.705810783759496,0.459619611545259,0.529077695001665,0.561208671397451,0.411544141933891,0.572651328949725
"8",0.611279188757579,0.364538999129838,0.356473811557376,0.405675135111047,0.273033908905733,0.570836462947253
"9",0.64213872202929,0.298667580918291,0.383283660733192,0.468918633045042,0.175218378161303,0.582803038669976
"10",0.653646393199671,0.359272405283053,0.324575121428838,0.43009339206808,0.228486919033687,0.566643758950576
"11",0.611954680846498,0.283844642091497,0.366853828051399,0.402955022252463,0.240405110744003,0.4562591174195
"12",0.643684438877003,0.396270604936561,0.439053405107633,0.47741414696441,0.268266765484548,0.562165539540707
"13",0.518015924036298,0.238742113133113,0.404432883205485,0.378770941346327,0.129405327896229,0.494589283450367
"14",0.576769939642391,0.322847449237403,0.388130879714586,0.383169609455159,0.163948582792722,0.444165214608494
"15",0.557653503853243,0.249090215935149,0.376891919455524,0.378851710604978,0.204268557949062,0.438482017907108
"16",0.587444122184045,0.306297931206252,0.414362350705187,0.438729990025575,0.273057099909615,0.45654175148912
"17",0.43908859992776,0.197029309578333,0.354815074807443,0.354346960968204,0.103649305495316,0.358903574205863
"18",0.494572162070068,0.25130099067685,0.365468303510289,0.307165998797965,0.241561981877886,0.466758748114943
"19",0.532942171446308,0.322317129281492,0.408816790413674,0.397237850164814,0.283835979531501,0.489856964413777
"20",0.639139559235775,0.314736943208298,0.423935034059857,0.381163701030523,0.299184211545684,0.601362238320271
"21",0.624637481414046,0.344782993873589,0.404978089392598,0.409773395302701,0.237769764477681,0.560041369328026
"22",0.678606559682265,0.330372702264148,0.4841974347783,0.535626021881456,0.24719328231256,0.593995825315444
"23",0.659516379208721,0.388415590050295,0.480046081456327,0.417789389953105,0.245249302682319,0.538981216103013
"24",0.639921672617012,0.31550515869015,0.436207036196497,0.508456829418799,0.246589604660096,0.491537294075772
"25",0.515276035363575,0.262713294268626,0.275689297063006,0.241920835602445,0.115722748447995,0.35137891097098
"26",0.573603498879738,0.357814957778133,0.450760603235205,0.460236443897055,0.240633616156832,0.554596707610674
"27",0.632420181132613,0.258165762165011,0.417521745346049,0.398075158269609,0.30658350497032,0.545858805747267
"28",0.524576189704879,0.316663067861205,0.30176163939026,0.328762661969618,0.246481857728115,0.428550772834404
"29",0.703019991469577,0.36239524662774,0.533865564699962,0.50339555912685,0.337025576758291,0.572401890310676
"30",0.59103323674725,0.333937999739559,0.400379728292047,0.357376519067918,0.22087684818251,0.497998163399224
"31",0.52722309956673,0.273142527841766,0.353030350206947,0.355287156451583,0.139648010315031,0.427235645021259
"32",0.543531921663823,0.251282228108608,0.333993567153492,0.327123623344394,0.148596359538422,0.461420860081813
"33",0.553736729510044,0.204447665114922,0.245537942207252,0.275186851737465,0.0870016304160681,0.446113253559081
"34",0.553940227540239,0.264652226034507,0.30045529769374,0.31031027123905,0.201751361660803,0.434574963400746
