G,R,X,Y,GR,UID,X_count,Y_count,Y_count_resolve
M,W,-0.17890071567488566,-0.07818133863971004,MW,1,-1.1691826017677478,-1.161404837001696,-0.37291139243842764
F,W,-0.8077799512955764,-0.6571084157613465,FW,2,-0.8077799512955764,-0.7582965874129898,-0.7582965874129898
F,W,-0.6991248386458437,-0.6644706177494929,FW,3,-0.6991248386458437,-0.6717819846056798,-0.6717819846056798
M,W,-0.8398725594573822,-0.7349391982766387,MW,4,-1.8301544455502443,-1.687691314804162,-0.8991978702408936
M,B,0.420216106282136,0.10011348978203943,MB,5,-0.5700657798107261,-0.6089956324121416,0.17949781215112676
M,W,-0.0017472034740158282,0.04230551236902935,MW,6,-0.992029089566878,-1.0203496637086986,-0.23185621914543036
M,B,0.5503463377264395,0.3715045545823755,MB,7,-0.4399355483664227,-0.5053818676101139,0.2831115769531544
M,B,-0.9657209948057044,-0.7091092354681117,MB,8,-1.9560028808985666,-1.7125221475707821,-0.9240287030075137
F,W,-0.4294197631564074,-0.5071408931866399,FW,9,-0.4294197631564074,-0.45703435872724374,-0.45703435872724374
F,W,-0.6079989586629577,-0.5279931390637302,FW,10,-0.6079989586629577,-0.5992247057079954,-0.5992247057079954
M,W,-0.7121952743622997,-0.7326444728356148,MW,11,-1.7024771604551618,-1.5860306626899339,-0.7975372181266656
M,W,-1.5567134222978134,-1.3037844434192831,MW,12,-2.5469953083906756,-2.2584624549033094,-1.4699690103400411
M,B,-0.4262284201761913,-0.41723415489580623,MB,13,-1.4165103062690534,-1.2829612675224915,-0.4944678229592232
M,B,1.2980122315200695,0.9318431795128902,MB,14,0.30773034542720734,0.0899331273008723,0.8784265718641407
M,W,0.11853039948544908,0.12912492263173886,MW,15,-0.8717514866074131,-0.9245808702033429,-0.13608742564007453
F,W,-0.3668976645669391,-0.376005433689814,FW,16,-0.3668976645669391,-0.40725230619204145,-0.40725230619204145
F,W,0.7439625539947174,0.4832340551793446,FW,17,0.7439625539947174,0.4772493821280951,0.4772493821280951
M,W,-0.7894516423510803,-0.811792160077364,MW,18,-1.7797335284439426,-1.647544601867661,-0.8590511573043925
F,W,1.259110942255088,1.179726578227907,FW,19,1.259110942255088,0.8874266587450135,0.8874266587450135
F,B,-0.8960557041278565,-0.915944153023422,FB,20,-0.8960557041278565,-0.7134676081534266,-0.7134676081534266
