G,R,X,Y,GR,UID,X_count,Y_count,Y_count_resolve
F,W,-0.3238535565292629,-0.4213887226274262,FW,1,-0.3238535565292629,-0.3875906980611384,-0.3875906980611384
M,W,-0.3796858936540072,-0.4264227226783371,MW,2,-1.418166722054738,-1.412933565677341,-0.5509758889623209
F,W,-2.172326728065726,-1.6199139921481454,FW,3,-2.172326728065726,-1.9218565187035075,-1.9218565187035075
F,W,0.018404212967367158,-0.3344422785109834,FW,4,0.018404212967367158,-0.10351062285426083,-0.10351062285426083
M,B,-0.5602392728519925,-0.6437301307724029,MB,5,-1.5987201012527232,-1.4865086810016335,-0.6245510042866134
M,B,-0.31420086348923176,-0.2395540644011032,MB,6,-1.3526816918899625,-1.282292397063507,-0.420334720348487
M,W,-1.0146405448877749,-0.7822386834709062,MW,7,-2.053121373288506,-1.939957292094811,-1.0779996153797908
M,W,-0.5856862115958528,-0.5171844322150446,MW,8,-1.6241670399965835,-1.5839175170413329,-0.7219598403263129
M,W,-0.08459338956291393,-0.1047597374401833,MW,9,-1.1230742179636446,-1.168001505030551,-0.3060438283155311
F,B,-1.1477097571388244,-0.9570496206519468,FB,10,-1.1477097571388244,-0.9526196428007595,-0.9526196428007595
M,W,0.9943544993780806,0.9109519898708092,MW,11,-0.044126329022650124,-0.27245544369365154,0.5895022330213684
M,B,-0.0545579740907253,-0.1850284263874297,MB,12,-1.0930388024914561,-1.066784151171123,-0.20482647445610283
M,W,-0.4630187526816846,-0.4794619615633749,MW,13,-1.5014995810824154,-1.4821013303554187,-0.6201436536403987
F,B,-1.4608662914691757,-1.5513492343876956,FB,14,-1.4608662914691757,-1.2125451718981122,-1.2125451718981122
M,B,1.603029975388357,1.3824973734270478,MB,15,0.5645491469876263,0.30904351825646076,1.1710011949714807
F,W,-1.0334601210028391,-0.9903096949734734,FW,16,-1.0334601210028391,-0.97657684876102,-0.97657684876102
M,W,0.3298879873488875,0.3630774165732551,MW,17,-0.7085928410518432,-0.8239745428431695,0.03798313387185051
M,W,0.3839173809636932,0.2889321719196116,MW,18,-0.6545634474370375,-0.7791291789992755,0.08282849771574449
M,B,-0.16010744937359506,-0.2452916001938079,MB,19,-1.1985882777743257,-1.1543921050256205,-0.2924344283106006
M,W,-0.4488488792612938,-0.3652510464173525,MW,20,-1.4873297076620244,-1.470340081771181,-0.6083824050561611
