G,R,X,Y,GR,UID,X_count,Y_count,Y_count_resolve
M,B,0.8032694998460275,0.6412027158970516,MB,1,-0.17037665279112102,-0.29756561370626544,0.458332412737426
M,W,-0.02499455825789773,-0.11605425651605478,MW,2,-0.9986407108950462,-1.024578915717311,-0.2686808892736197
F,W,0.8905702327502456,0.6036181406448982,FW,3,0.8905702327502456,0.5727890551997143,0.5727890551997143
M,W,0.2011605936509452,0.2328361303612998,MW,4,-0.7724855589862033,-0.8490015434502468,-0.09310351700655534
F,W,-0.7555853396195219,-0.6606124148768658,FW,5,-0.7555853396195219,-0.7052170715674901,-0.7052170715674901
F,W,-1.4565192321516849,-1.3481858126455684,FW,6,-1.4565192321516849,-1.249392740107323,-1.249392740107323
M,W,0.32975414636570816,0.35415520925055194,MW,7,-0.6438920062714404,-0.749166903887205,0.006731122556486474
F,W,-0.012256218316114564,-0.1847947254031851,FW,8,-0.012256218316114564,-0.1281275259769303,-0.1281275259769303
M,W,0.36979163393645936,0.4567541369218418,MW,9,-0.6038545187006892,-0.7180834781924359,0.0378145482512556
F,B,-2.0451032678064665,-1.9279640721371052,FB,10,-2.0451032678064665,-1.587732380825792,-1.587732380825792
F,W,-1.2091396302580522,-1.1251955945452463,FW,11,-1.2091396302580522,-1.0573375952815103,-1.0573375952815103
M,W,-0.5569097980846233,-0.3449280169227244,MW,12,-1.5305559507217716,-1.4375355929776448,-0.6816375665339536
F,B,-0.84587578708876,-0.7860550165922577,FB,13,-0.84587578708876,-0.6567024748622237,-0.6567024748622237
F,W,-3.7309488420172854,-3.0894389959896116,FW,14,-3.7309488420172854,-3.0151644721948996,-3.0151644721948996
M,B,1.039303925725833,0.8946545861649206,MB,15,0.06565777308868448,-0.11431838758406021,0.6415796388596312
M,W,0.2974135698369721,0.1201540320400476,MW,16,-0.6762325828001764,-0.774274770750243,-0.01837674430655159
F,B,-0.9634242523892128,-1.1448345787623624,FB,17,-0.9634242523892128,-0.7479621719209875,-0.7479621719209875
M,B,-0.14058689616326256,-0.2988465165184878,MB,18,-1.114233048800411,-1.0303361228458057,-0.2744380964021141
M,W,-0.7277683954186569,-0.6004986764318637,MW,19,-1.7014145480558054,-1.570183040077315,-0.8142850136336236
M,B,0.06660622689857061,-0.06404214968867769,MB,20,-0.9070399257385778,-0.869480074279349,-0.11358204783565767
M,W,0.3664658102277158,0.2829248187028358,MW,21,-0.6071803424094326,-0.7206655081947417,0.03523251824894966
F,W,-1.491515599254808,-1.0785968961939216,FW,22,-1.491515599254808,-1.2765624513564244,-1.2765624513564244
F,B,-0.3902603533820316,-0.4624306382999068,FB,23,-0.3902603533820316,-0.30298176613925637,-0.30298176613925637
M,B,0.6374152699324511,0.3097393462972957,MB,24,-0.33623088270469736,-0.4263278798842249,0.32957014655946654
F,B,-1.2441887945273746,-1.4928998331651788,FB,25,-1.2441887945273746,-0.9659359837855687,-0.9659359837855687
M,W,0.5828834677607954,0.40913392346075816,MW,26,-0.39076268487635313,-0.552647918053052,0.20325010839063942
M,W,-0.4716821564243473,-0.4661672167141914,MW,27,-1.445328309061496,-1.3713684274679163,-0.6154704010242249
F,B,-1.005367024489286,-0.7693658264087649,FB,28,-1.005367024489286,-0.7805247805937074,-0.7805247805937074
