G,R,X,Y,GR,UID,X_count,Y_count,Y_count_resolve
M,B,0.19946061807235405,0.2232890748684322,MB,1,-0.7972179136700294,-0.7888093188898495,-0.0006991255616024539
M,W,-0.2050216845533788,-0.14048930885913402,MW,2,-1.2017002162957622,-1.1824636636209187,-0.39435347029267154
F,B,-2.026597999103352,-1.9876951580805813,FB,3,-2.026597999103352,-1.602505211063193,-1.602505211063193
F,W,-0.21884413349682152,-0.3339919998576635,FW,4,-0.21884413349682152,-0.27439306229476,-0.27439306229476
M,W,-0.1616616421586061,-0.17578443735184138,MW,5,-1.1583401739009895,-1.1481772911285513,-0.36006709780030405
M,W,0.32779012753568154,0.2830632615541612,MW,6,-0.6688884042067018,-0.761149862972486,0.026960330355761036
M,W,0.5274331124874353,0.25974161817936525,MW,7,-0.4692454192549481,-0.6032848478688763,0.18482534545937082
M,W,-0.7205788629898806,-0.6372355344167909,MW,8,-1.717257394732264,-1.59013359392336,-0.8020234005951129
F,W,0.7375246146490722,0.5557863658416654,FW,9,0.7375246146490722,0.48184270981192046,0.48184270981192046
M,W,0.3834519522279672,0.3890652813907551,MW,10,-0.6132265795144163,-0.7171360209741527,0.07097417235409445
M,W,-0.9848980958919012,-0.8712009376600508,MW,11,-1.9815766276342845,-1.7991404854218809,-1.0110302920936338
M,W,-0.4568658637217449,-0.3423807148872203,MW,12,-1.4535443954641283,-1.3816060735472089,-0.5934958802189617
F,W,-0.4538526465646657,-0.7160225259620736,FW,13,-0.4538526465646657,-0.4602228948526016,-0.4602228948526016
F,W,-1.0030220455172625,-0.8910214561293212,FW,14,-1.0030220455172625,-0.8944712381191725,-0.8944712381191725
M,W,-0.4979594230826798,-0.33391310672355645,MW,15,-1.4946379548250632,-1.4141002549517938,-0.6259900616235465
M,B,0.5425556340170573,0.1256858052976902,MB,16,-0.4541228977253261,-0.5175115325580487,0.27059866077019834
F,W,-0.8960902985320932,-0.6657479038529635,FW,17,-0.8960902985320932,-0.8099163920926588,-0.8099163920926588
M,W,-0.4006382867650228,-0.3881672605655792,MW,18,-1.3973168185074063,-1.3371448705269406,-0.5490346771986933
M,W,0.17925170098956014,0.11950830044647524,MW,19,-0.8174268307528233,-0.8786046333258578,-0.09049443999761073
M,B,0.26003846823926313,0.07506038704417017,MB,20,-0.7366400635031203,-0.7409081956229621,0.04720199770528499
F,W,-1.6803614447330617,-1.4369353307586088,FW,21,-1.6803614447330617,-1.4300682915959708,-1.4300682915959708
