G,R,X,Y,GR,UID,X_count,Y_count,Y_count_resolve
F,B,-1.9433157354119408,-1.9476295610178695,FB,1,-1.9433157354119408,-1.4896987503120587,-1.4896987503120587
F,B,-0.1456235509583972,-0.7433140621810372,FB,2,-0.1456235509583972,-0.11163148526286346,-0.11163148526286346
M,B,0.7814065302968153,0.8528897539926871,MB,3,-0.1831578526734735,-0.30969580529568186,0.429715876358698
F,W,-2.130496988665328,-1.6645218059513678,FW,4,-2.130496988665328,-1.7638515774259704,-1.7638515774259704
F,W,-1.397397388757864,-1.4869551106707997,FW,5,-1.397397388757864,-1.2018751893713968,-1.2018751893713968
M,W,0.7099742769596457,0.6658445987943673,MW,6,-0.25459010601064314,-0.4457901481519845,0.2936215335023954
M,W,0.002950171437842045,0.0748741882949003,MW,7,-0.9616142115324467,-0.9877776940991,-0.24836601244472015
F,W,-1.1087260701687254,-1.248314403519699,FW,8,-1.1087260701687254,-0.9805867519255816,-0.9805867519255816
M,W,0.3052207174481536,0.24907280354262376,MW,9,-0.6593436655221352,-0.7560644184628831,-0.016652736808503155
M,B,-0.2815993468086167,-0.27294074365003923,MB,10,-1.2461637297789054,-1.1245703508170537,-0.38515866916267383
M,W,0.2097139122768865,0.11555661611290892,MW,11,-0.7548504706934023,-0.8292776208866129,-0.08986593923223302
M,W,1.021694932801674,0.5561031764672989,MW,12,0.05713054983138521,-0.20683264732369597,0.5325790343306839
M,B,0.3421562820923784,0.297028536338786,MB,13,-0.6224081008779103,-0.6464144011988344,0.09299728045554542
F,W,-1.4344848451432062,-1.4060123886556417,FW,14,-1.4344848451432062,-1.2303055346944567,-1.2303055346944567
M,W,-0.6524310088898863,-0.3507330934443512,MW,15,-1.6169953918601752,-1.4901770250576898,-0.7507653434033098
F,W,-1.563893510556252,-1.4591836053380702,FW,16,-1.563893510556252,-1.3295070816342802,-1.3295070816342802
F,B,-1.2338476893562795,-1.1928212435896026,FB,17,-1.2338476893562795,-0.945837738775805,-0.945837738775805
F,W,-1.4283258246355257,-1.3292843475530562,FW,18,-1.4283258246355257,-1.2255841788250805,-1.2255841788250805
M,W,-0.23373055672467,-0.2789169781652879,MW,19,-1.1982949396949587,-1.1692114048141025,-0.4297997231597226
M,B,-0.2471081258614561,-0.2065420990631712,MB,20,-1.2116725088317448,-1.0981302166662177,-0.3587185350118378
M,W,-0.9514725848587828,-0.7788955375812596,MW,21,-1.9160369678290716,-1.7194150505079295,-0.9800033688535496
M,W,0.5550582899262998,0.6328209841195731,MW,22,-0.409506093043989,-0.5645449897258961,0.17486669192848386
M,W,0.985612126216612,0.6282873513534885,MW,23,0.02104774324632319,-0.23449285245558324,0.5049188291987967
M,W,0.5062497140333444,0.5627423033144379,MW,24,-0.4583146689369444,-0.6019604612250933,0.1374512204292867
M,B,0.040599983384504594,-0.16474750174301353,MB,25,-0.9239643995857842,-0.8775801521613887,-0.13816847050700873
M,W,0.5268835781986057,0.4780279064238578,MW,26,-0.43768080477168314,-0.5861430409773316,0.1532686406770482
M,B,0.5490756851618089,0.2943919355776451,MB,27,-0.41548869780847986,-0.487795001092703,0.25161668056167696
M,W,0.7460213613411557,0.4360253308484549,MW,28,-0.21854302162913308,-0.41815732679568246,0.32125435485869747
F,B,0.5286978074129143,0.2742734218176657,FB,29,0.5286978074129143,0.40528692720577886,0.40528692720577886
F,W,-0.14560179123929085,-0.13773273962790922,FW,30,-0.14560179123929085,-0.24227901913081673,-0.24227901913081673
M,W,0.20649680379309152,0.12814804555755616,MW,31,-0.7580675791771972,-0.8317437782899603,-0.09233209663558042
F,W,-1.9905325211362743,-1.6021514874480756,FW,32,-1.9905325211362743,-1.6565582083832266,-1.6565582083832266
M,B,-0.6068613698265302,-0.5007976127455376,MB,33,-1.571425752796819,-1.373908335573836,-0.6344966539194561
M,W,0.2696988602060875,0.22888144678101105,MW,34,-0.6948655227642013,-0.7832946134219395,-0.04388293176755956
M,B,-0.5915121317360444,-0.6828471973829313,MB,35,-1.5560765147063331,-1.3621419816124238,-0.622730299958044
M,W,-0.8620320152514975,-0.5834330827239405,MW,36,-1.8265963982217863,-1.6508520772641977,-0.9114403956098179
M,B,0.04978439075280474,-0.09466570600532752,MB,37,-0.9147799922174841,-0.870539608038993,-0.13112792638461304
F,B,-0.430414338377067,-0.4841013630225666,FB,38,-0.430414338377067,-0.329945201550478,-0.329945201550478
M,B,-0.5503019480634841,-0.4495853802690763,MB,39,-1.5148663310337729,-1.3305512534572124,-0.5911395718028325
F,W,-0.9702144506797732,-0.9005119956727772,FW,40,-0.9702144506797732,-0.8744071009834501,-0.8744071009834501
F,W,0.4833873246940628,0.2517075995467266,FW,41,0.4833873246940628,0.2398887948230897,0.2398887948230897
F,W,-1.79398675696511,-1.3300402265167406,FW,42,-1.79398675696511,-1.5058909884716634,-1.5058909884716634
M,B,-0.9151048899671116,-0.8403799684651013,MB,43,-1.8796692729374005,-1.610200348434976,-0.8707886667805962
M,B,-0.017179369141309363,-0.017580605213749018,MB,44,-0.9817437521115981,-0.921872403638115,-0.182460721983735
M,W,0.29328223456785785,0.08945504524941031,MW,45,-0.671282148402431,-0.7652161701331429,-0.025804488478763016
M,W,1.167514345380163,0.8066750042761824,MW,46,0.20294996240987428,-0.09505101928919327,0.6443606623651866
M,W,-1.131033486142773,-0.7584655645296748,MW,47,-2.095597869113062,-1.8570620861251061,-1.117650404470726
F,W,-0.7877000458813013,-0.7263954188968088,FW,48,-0.7877000458813013,-0.734495981144451,-0.734495981144451
F,B,-1.8331677439421081,-1.6895611795232115,FB,49,-1.8331677439421081,-1.4052619692723527,-1.4052619692723527
M,W,0.5708900146168744,0.5649619316918525,MW,50,-0.3936743683534144,-0.5524087732289745,0.1870029084254054
M,W,-1.2039378959874218,-0.9436629334198584,MW,51,-2.1685022789577104,-1.9129488400162793,-1.1735371583618994
M,W,-0.2733583814440898,-0.23117315226942556,MW,52,-1.2379227644143787,-1.1995891349412098,-0.46017745328682985
F,W,-0.5768071679079239,-0.6149818682551291,FW,53,-0.5768071679079239,-0.572830611466344,-0.572830611466344
F,B,-1.0491623827919219,-1.0389055708463713,FB,54,-1.0491623827919219,-0.8042624582506348,-0.8042624582506348
M,W,1.1709107214752557,0.8834768688520123,MW,55,0.20634633850496686,-0.09244743967922492,0.646964241975155
M,W,-0.7360728295379892,-0.479604855969759,MW,56,-1.700637212508278,-1.5542948178706482,-0.8148831362162681
M,B,0.3482485931427327,0.3218103871516461,MB,57,-0.6163157898275561,-0.6417441831828715,0.09766749847150838
M,W,0.6840170274832285,0.3946973056749376,MW,58,-0.28054735548706033,-0.4656883465774504,0.2737233350769295
F,B,-0.18482651005660256,-0.1920610254207099,FB,59,-0.18482651005660256,-0.14168352370053483,-0.14168352370053483
F,W,-1.7874841624164088,-1.5816665912622632,FW,60,-1.7874841624164088,-1.5009062570682856,-1.5009062570682856
M,W,0.4958127377363184,0.2948419129912955,MW,61,-0.4687516452339704,-0.6099611943346928,0.12945048731968706
F,W,0.3615294786933696,0.24871221258482235,FW,62,0.3615294786933696,0.1464755230654403,0.1464755230654403
M,W,0.08588878672587222,0.091627316858244,MW,63,-0.8786755962444166,-0.9241989614743675,-0.18478727981998766
M,W,-1.2133985565725265,-1.00730702560362,MW,64,-2.177962939542815,-1.920201153160221,-1.1807894715058411
F,W,-0.035235569349721274,-0.08716835424108582,FW,65,-0.035235569349721274,-0.1576749479397278,-0.1576749479397278
F,W,1.1398199439396857,0.6176770356935155,FW,66,1.1398199439396857,0.7430941333765723,0.7430941333765723
M,W,0.31358266193146217,0.3370951731928881,MW,67,-0.6509817210388267,-0.7496543544573431,-0.010242672802963149
M,W,-0.159715889961403,-0.1256145406058627,MW,68,-1.1242802729316919,-1.1124735548740208,-0.3730618732196408
M,W,0.31798192263445674,0.4737650418494064,MW,69,-0.6465824603358321,-0.7462819878099034,-0.006870306155523476
M,B,-1.051965570700386,-0.7480496085846011,MB,70,-2.016529953670675,-1.715114429734276,-0.9757027480798958
F,W,-0.6239945307014763,-0.2636782721148893,FW,71,-0.6239945307014763,-0.6090033002904663,-0.6090033002904663
M,W,-0.607987950271969,-0.4367950186568377,MW,72,-1.5725523332422577,-1.456108053311767,-0.7166963716573869
M,W,0.326015520982219,0.3476104729704532,MW,73,-0.6385488619880698,-0.740123625995047,-0.0007119443406670978
M,B,0.8618388222398471,0.6804424277114978,MB,74,-0.1027255607304417,-0.24803835941138247,0.49137332224299735
M,B,0.6569678477690164,0.3660984878534729,MB,75,-0.3075965352012724,-0.4050874837934867,0.3343241978608932
M,B,0.5151209787872925,0.2686705964930731,MB,76,-0.44944340418299633,-0.513823856173531,0.2255878254808489
M,W,0.5927678830234883,0.4452502622985957,MW,77,-0.37179649994680053,-0.535637729475801,0.20377395217857897
M,W,0.1018604852685833,0.02499093122725712,MW,78,-0.8627038977017055,-0.9119554444143907,-0.17254376276001077
M,W,-0.3746144432203261,-0.3286135957654202,MW,79,-1.339178826190615,-1.2772095781563237,-0.5377978965019438
M,W,-0.41240615493699,-0.22431232190547276,MW,80,-1.3769705379072787,-1.3061797885501245,-0.5667681068957446
M,W,0.40331124380006494,0.39876550406198463,MW,81,-0.5612531391702238,-0.680870597993499,0.058541083660880844
M,W,1.4478684386279683,1.1744132639056066,MW,82,0.48330405565767953,0.11986163476163936,0.8592733164160192
M,W,-0.7152477049410001,-0.577138250083016,MW,83,-1.679812087911289,-1.5383307820107461,-0.7989191003563663
F,B,-0.8605488286565933,-0.8564890303769818,FB,84,-0.8605488286565933,-0.6596758783309525,-0.6596758783309525
M,W,0.7525735378992555,0.4019203896318309,MW,85,-0.21199084507103327,-0.41313458702542266,0.32627709462895726
M,B,0.004075619982171009,0.10554510696245302,MB,86,-0.9604887629881178,-0.9055788440491308,-0.1661671623947508
F,W,-1.4731718651880157,-1.5396053607780888,FW,87,-1.4731718651880157,-1.2599620667565683,-1.2599620667565683
F,W,-0.014973300403363088,-0.1405341755219229,FW,88,-0.014973300403363088,-0.14214238358189424,-0.14214238358189424
F,B,-0.5710040011201144,-0.8812913761802139,FB,89,-0.5710040011201144,-0.4377178300938864,-0.4377178300938864
F,W,-0.4021965710870255,-0.26517345405432124,FW,90,-0.4021965710870255,-0.43897835928963025,-0.43897835928963025
M,W,0.2495108034706187,0.10513119895571693,MW,91,-0.7150535794996701,-0.7987702884972929,-0.05935860684291305
F,W,-2.2216479453506146,-2.0359147673699742,FW,92,-2.2216479453506146,-1.8337256919558131,-1.8337256919558131
M,W,0.6647409616943085,0.306323572757693,MW,93,-0.2998234212759803,-0.4804649114934958,0.2589467701608841
F,B,-0.42395167978605175,-0.6435871879658067,FB,94,-0.42395167978605175,-0.32499108408449245,-0.32499108408449245
F,B,-0.9722619571539768,-1.2172748999491392,FB,95,-0.9722619571539768,-0.7453124554879451,-0.7453124554879451
F,W,-0.34303499929171344,-0.3110701853691077,FW,96,-0.34303499929171344,-0.3936265320162864,-0.3936265320162864
F,B,-2.6292159957461427,-2.4672661526373942,FB,97,-2.6292159957461427,-2.015493268433418,-2.015493268433418
M,B,0.016159595051692646,0.04162349939954113,MB,98,-0.9484047879185962,-0.8963155615923288,-0.15690387993794894
M,W,1.0691358925633967,0.9291869626665228,MW,99,0.1045715095931079,-0.1704655572092006,0.5689461244451793
F,B,-1.8935095726220248,-1.8706526343783103,FB,100,-1.8935095726220248,-1.451518552872218,-1.451518552872218
M,B,-0.027947138759232156,-0.17112351317167349,MB,101,-0.992511521729521,-0.9301267148913851,-0.19071503323700514
M,W,1.1996479118903318,0.8355837237935569,MW,102,0.23508352892004303,-0.07041820589661271,0.6689934757577672
F,W,-1.6961509610903218,-1.3428483576572217,FW,103,-1.6961509610903218,-1.4308924382131474,-1.4308924382131474
M,W,-0.2378602353228342,-0.19298312482027186,MW,104,-1.202424618293123,-1.172377116352774,-0.43296543469839416
M,W,-0.8810069027258831,-0.7224095915610801,MW,105,-1.845571285696172,-1.6653977661827883,-0.9259860845284085
F,B,-0.6738316845358534,-0.9130763504882928,FB,106,-0.6738316845358534,-0.5165430403726675,-0.5165430403726675
M,B,0.5460576673120607,0.42363128525442256,MB,107,-0.41850671565822806,-0.4901085404405622,0.24930314121381777
F,B,-1.4994828578722328,-1.4123171274139654,FB,108,-1.4994828578722328,-1.1494672218115431,-1.1494672218115431
F,W,-0.8856158259821781,-0.9848886054294608,FW,109,-0.8856158259821781,-0.8095558453724254,-0.8095558453724254
M,B,0.7093473642640511,0.5210439257582443,MB,110,-0.2552170187062377,-0.3649346157634944,0.3744770658908855
M,W,0.1763947006800201,-0.0065058099622173635,MW,111,-0.7881696822902686,-0.8548193210708669,-0.11540763941648702
F,W,-1.4207973629503348,-1.690669546264103,FW,112,-1.4207973629503348,-1.2198130425347526,-1.2198130425347526
M,W,-1.0502112788490805,-0.7588817204926593,MW,113,-2.0147756618193693,-1.795105740581826,-1.055694058927446
F,W,-0.05662851477296305,-0.060502328662559175,FW,114,-0.05662851477296305,-0.1740742614850081,-0.1740742614850081
M,W,0.055482229444735735,0.17008553588515693,MW,115,-0.9090821535255531,-0.9475078914426618,-0.20809620978828186
M,W,-1.5961520295792315,-1.4256163564639592,MW,116,-2.56071641254952,-2.213610690285603,-1.4741990086312233
M,W,0.1282300910759292,0.1628829823273662,MW,117,-0.8363342918943596,-0.8917411436182837,-0.1523294619639038
