G,R,X,Y,GR,UID,X_count,Y_count,Y_count_resolve
M,W,1.564041758080691,1.1196113218808967,MW,1,0.6216133484522787,0.21231854270510947,0.9225720946050149
M,B,-1.6620064120057159,-1.5679822286936882,MB,2,-2.604434821634128,-2.1367782407761897,-1.4265246888762844
F,B,-0.20798754850388698,-0.3767184065037936,FB,3,-0.20798754850388698,-0.15674813446475502,-0.15674813446475502
F,W,-0.3601310812765127,-0.5649022732387721,FW,4,-0.3601310812765127,-0.4062937948427106,-0.4062937948427106
M,B,0.06866376801264967,0.07151560380689474,MB,5,-0.8737646416157625,-0.8324726511240729,-0.12221909922416743
M,W,-0.43913063249958256,-0.33953782944372585,MW,6,-1.3815590421279949,-1.2973561349061487,-0.5871025830062433
F,W,-1.5807637014457063,-1.3863030334528448,FW,7,-1.5807637014457063,-1.3262137008882944,-1.3262137008882944
M,W,-1.2512215488040146,-1.0245285225881242,MW,8,-2.193649958432427,-1.9093818886695493,-1.1991283367696437
M,W,0.2219597782859684,0.16338777682043568,MW,9,-0.7204686313424438,-0.7991306913708253,-0.0888771394709198
M,W,0.1454110537930556,0.3007323986494657,MW,10,-0.7970173558353566,-0.8568210187304766,-0.14656746683057104
M,B,-0.30866418907006543,-0.18112541605070387,MB,11,-1.2510925986984778,-1.1168428154899817,-0.4065892635900761
F,W,-0.4979153607856156,-0.6044292483045375,FW,12,-0.4979153607856156,-0.5101338031844533,-0.5101338031844533
F,W,-2.2751231478374088,-1.9839168085585228,FW,13,-2.2751231478374088,-1.8495120841462969,-1.8495120841462969
F,W,-1.431751178937395,-1.4791452754334162,FW,14,-1.431751178937395,-1.2139116179843814,-1.2139116179843814
F,W,-2.161230689833204,-1.9050848746672464,FW,15,-2.161230689833204,-1.7636779539294543,-1.7636779539294543
M,B,-1.2628086626677024,-1.1632964242089952,MB,16,-2.2052370722961148,-1.8359260842823453,-1.1256725323824397
M,W,-0.2074400806746599,-0.1757919078211878,MW,17,-1.149868490303072,-1.1227444236142703,-0.4124908717143648
M,W,0.3671681574351998,0.4361613236385431,MW,18,-0.5752602521932124,-0.6896955703550713,0.020557981544834125
F,W,0.32470482628169983,0.08022715654223395,FW,19,0.32470482628169983,0.10982725036601784,0.10982725036601784
F,W,0.8699460124847866,0.5799573305228476,FW,20,0.8699460124847866,0.5207438623721773,0.5207438623721773
M,B,0.25186700207721874,0.17536846011072632,MB,21,-0.6905614075511934,-0.6944030148689276,0.015850537030977857
F,W,0.496581198945709,0.2331492341567832,FW,22,0.496581198945709,0.2393604890980901,0.2393604890980901
M,B,0.27281650425145104,-0.041529127955163885,MB,23,-0.6696119053769611,-0.6786145919205467,0.0316389599793587
F,B,1.9423127895677343,1.3999357384006084,FB,24,1.9423127895677343,1.4638083313246364,1.4638083313246364
M,W,0.5052365013568522,0.573060750646666,MW,25,-0.43719190827156007,-0.5856414791653156,0.12461207273458985
M,B,0.8166015176405698,0.551156970266409,MB,26,-0.12582689198784247,-0.26879541278327623,0.44145813911662923
M,W,-0.08548150370293207,-0.12464054383484732,MW,27,-1.0279099133313443,-1.0308313280476993,-0.32057777614779387
M,W,0.3476039287628569,0.31956654591868777,MW,28,-0.5948244808655554,-0.7044399931279295,0.005813558771976091
M,B,-0.20572074558779416,-0.23342309308808035,MB,29,-1.1481491552162064,-1.0392603215508196,-0.32900676965091413
M,W,-0.4155387577607414,-0.3992109347436812,MW,30,-1.3579671673891536,-1.2795763092365826,-0.5693227573366771
M,W,0.5651376234086217,0.4915720219301719,MW,31,-0.3772907862197905,-0.5404974827987014,0.1697560691012041
M,B,-1.1572274671769491,-0.9897633550454056,MB,32,-2.0996558768053615,-1.7563556698667684,-1.0461021179668628
M,W,0.5570028726324042,0.5859561999011189,MW,33,-0.385425536996008,-0.5466281719562015,0.16362537994370396
M,W,0.3000422693637134,0.1609259852350715,MW,34,-0.6423861402646989,-0.7402844532241765,-0.03003090132427097
M,W,-1.103319584126968,-0.8307325285041847,MW,35,-2.04574799375538,-1.7979167686969182,-1.0876632167970128
M,W,-0.7535304247060175,-0.4896821710674023,MW,36,-1.6959588343344296,-1.5343009965527308,-0.8240474446528254
M,B,0.4135143019871536,0.3738405908566757,MB,37,-0.5289141076412587,-0.5725788341215233,0.1376747177783822
M,W,0.2723582923967204,0.23538580445975624,MW,38,-0.6700701172316919,-0.7611482586555881,-0.050894706755682695
M,W,0.22044915697836828,0.32980977432411485,MW,39,-0.7219792526500439,-0.8002691589067538,-0.0900156070068483
F,B,-0.219629651107048,-0.4131435147438784,FB,40,-0.219629651107048,-0.16552211097161623,-0.16552211097161623
M,B,1.1719789153077609,0.747395278450641,MB,41,0.22955050567934865,-0.0009681100626494354,0.7092854418372561
F,W,-0.17484688830540585,-0.11590967233870204,FW,42,-0.17484688830540585,-0.26665586073106395,-0.26665586073106395
M,B,-0.6575672993409867,-0.5229993958043618,MB,43,-1.599995708969399,-1.3797908238554706,-0.669537271955565
M,W,-0.3563144295193907,-0.4329670436071801,MW,44,-1.2987428391478029,-1.234942373053684,-0.5246888211537785
M,W,1.7398716676080492,1.2860022437462946,MW,45,0.797443257979637,0.34483133253206877,1.0550848844319742
M,W,-1.3395202096689691,-1.2727123296523704,MW,46,-2.2819486192973812,-1.9759274605842017,-1.2656739086842963
M,W,0.6993252342025025,0.6546147078399414,MW,47,-0.24310317542590976,-0.43936807475709283,0.27088547714281264
M,W,0.4865596447395623,0.6768016705549196,MW,48,-0.4558687648888499,-0.5997171411627991,0.11053641073710646
M,W,-0.3712301199251346,-0.11276986628511634,MW,49,-1.3136585295535468,-1.2461834625428008,-0.5359299106428952
M,B,0.1041928202119355,0.008430630023845781,MB,50,-0.8382355894164767,-0.805696468166972,-0.09544291626706662
M,W,-0.23520645715351546,-0.17884740205088365,MW,51,-1.1776348667819276,-1.1436703287716423,-0.43341677687173685
F,B,-1.177874722380319,-1.28445048790286,FB,52,-1.177874722380319,-0.8876957620511393,-0.8876957620511393
F,B,-1.7517603114246123,-1.6336064647727708,FB,53,-1.7517603114246123,-1.3201999966842952,-1.3201999966842952
M,W,-0.9207330086405116,-0.6915894482260436,MW,54,-1.8631614182689238,-1.6603118721938213,-0.9500583202939159
M,W,-0.537858262210059,-0.28931165154991695,MW,55,-1.480286671838471,-1.3717614148787383,-0.6615078629788329
M,W,-1.1475707435337823,-1.1123037481360192,MW,56,-2.0899991531621946,-1.8312662972375224,-1.1210127453376169
F,B,-1.6669135610745256,-1.2479001875721316,FB,57,-1.6669135610745256,-1.2562559292223705,-1.2562559292223705
M,W,-0.12030144261543675,-0.14616834509754645,MW,58,-1.062729852243849,-1.0570730935090094,-0.3468195416091039
