G,R,X,Y,GR,UID,X_count,Y_count,Y_count_resolve
M,W,1.2048801703841518,0.9707807033895124,MW,1,0.24948488924394718,-0.052052788238140385,0.6770201059381323
F,W,-0.9698607110985688,-0.9861032376012064,FW,2,-0.9698607110985688,-0.8625098062650456,-0.8625098062650456
F,B,1.2512918097378374,0.7345132611343758,FB,3,1.2512918097378374,0.9548748661348612,0.9548748661348612
F,W,-0.5534875904822705,-0.4644199786011358,FW,4,-0.5534875904822705,-0.54477079070005,-0.54477079070005
M,B,-0.18006269526359522,-0.24698222068512665,MB,5,-1.1354579764038,-1.0180276902435348,-0.288954796067262
M,W,-0.7188582938841761,-0.5487431997830787,MW,6,-1.6742535750243808,-1.5200792663556346,-0.791006372179362
M,W,0.3882487649487337,0.14573281499115806,MW,7,-0.5671465161914709,-0.6752334067623222,0.053839487413950365
M,W,-1.2836019973073969,-1.1273634451079575,MW,8,-2.2389972784476013,-1.9510415439076116,-1.2219686497313391
F,W,-0.4529797890017092,-0.6126316016717296,FW,9,-0.4529797890017092,-0.46807215594724383,-0.46807215594724383
M,W,-0.7380039367099862,-0.6510614355567044,MW,10,-1.6933992178501909,-1.5346895219235916,-0.805616627747319
M,W,0.6727312568207331,0.32716041568558063,MW,11,-0.2826640243194716,-0.45814161471990456,0.2709312794563682
M,B,-0.8580329309853643,-0.9982920105809328,MB,12,-1.813428212125569,-1.5353944092136513,-0.8063215150373787
M,B,-1.981260148796002,-1.7008112753843632,MB,13,-2.9366554299362067,-2.392541743591775,-1.663468849415502
M,B,-0.34682504713035045,-0.2567024997894168,MB,14,-1.3022203282705551,-1.145285918241099,-0.41621302406482624
M,B,0.6166555820436749,0.5006256974684797,MB,15,-0.3387396990965298,-0.41004300396130955,0.3190298902149631
M,W,0.01800288748272048,-0.005471854523722806,MW,16,-0.9373923936574842,-0.9577722038127199,-0.22869930963644727
F,B,-1.4288358714964788,-1.3213152645566608,FB,17,-1.4288358714964788,-1.090360738323493,-1.090360738323493
M,W,0.14483657815030512,-0.03137058708802373,MW,18,-0.8105587029898995,-0.8609839866637764,-0.13191109248750377
M,B,0.06360768826010227,0.05578188852158724,MB,19,-0.8917875928801025,-0.8320800775144388,-0.10300718333816611
F,W,-1.5495443766664194,-1.4362939715085,FW,20,-1.5495443766664194,-1.304872937112708,-1.304872937112708
M,W,0.39164284260519305,0.29423430550993723,MW,21,-0.5637524385350117,-0.6726433478946454,0.056429546281627246
M,W,0.4242297928266223,0.4012981569372133,MW,22,-0.5311654883135823,-0.6477758793407276,0.0812970148355451
M,W,-0.10758633075051532,-0.05002740531041777,MW,23,-1.06298161189072,-1.0536107500376555,-0.32453785586138273
F,W,-1.8185416265259298,-1.5629454603154451,FW,24,-1.8185416265259298,-1.5101477666539171,-1.5101477666539171
F,B,-1.0983135562516109,-0.8548487739637021,FB,25,-1.0983135562516109,-0.8381354387827313,-0.8381354387827313
M,B,0.6990242872379039,0.5417101609311161,MB,26,-0.2563709939023008,-0.34718651778122345,0.3818863763950492
M,W,-1.6722443382363583,-1.3347005619376873,MW,27,-2.6276396193765628,-2.2476188893204556,-1.518545995144183
F,W,-1.5752463612548124,-1.3515720937695814,FW,28,-1.5752463612548124,-1.3244864108861707,-1.3244864108861707
F,W,-1.924867581834292,-1.6712661906652873,FW,29,-1.924867581834292,-1.5912863000892195,-1.5912863000892195
M,W,-0.6655866581619913,-0.5227961096142514,MW,30,-1.620981939302196,-1.4794270814430972,-0.7503541872668243
M,W,-0.3148522251513465,-0.4121307185517152,MW,31,-1.2702475062915513,-1.2117776873020987,-0.4827047931258258
F,W,-1.8350686624405443,-1.6030766438305633,FW,32,-1.8350686624405443,-1.522759733809588,-1.522759733809588
F,W,-1.3792601740035098,-1.151337701147189,FW,33,-1.3792601740035098,-1.1749271451261891,-1.1749271451261891
M,W,0.7655557232969021,0.6937908610551756,MW,34,-0.18983955784330253,-0.38730621940229093,0.3417666747739817
M,W,-1.6598477569087693,-1.3160973034032126,MW,35,-2.615243038048974,-2.2381589185577675,-1.5090860243814945
F,B,0.04436365565028821,-0.06087608761555509,FB,36,0.04436365565028821,0.03385440504017795,0.03385440504017795
F,W,-0.7751267201770691,-0.6314431509687072,FW,37,-0.7751267201770691,-0.713906105620643,-0.713906105620643
F,W,-1.8545349154450463,-1.4467366779169986,FW,38,-1.8545349154450463,-1.5376146506140986,-1.5376146506140986
M,W,0.4693924900045349,0.3406950395920347,MW,39,-0.48600279113566974,-0.6133117167157969,0.11576117746047573
F,W,-2.4786539585357033,-2.0983011499361752,FW,40,-2.4786539585357033,-2.0138869182702495,-2.0138869182702495
M,B,0.08414739691811607,0.1756992308880359,MB,41,-0.8712478842220885,-0.816405994616558,-0.08733310044028544
M,W,0.15146079443422,0.3528007303572043,MW,42,-0.8039344867059847,-0.8559289726469607,-0.12685607847068797
M,W,0.21780970988877665,0.1224572869917579,MW,43,-0.737585571251428,-0.8052973683562422,-0.07622447417996964
F,B,-0.9456696804274616,-1.1730721481510649,FB,44,-0.9456696804274616,-0.7216511787887107,-0.7216511787887107
M,W,-0.6233605626139412,-0.4396391407463896,MW,45,-1.5787558437541458,-1.4472038725800183,-0.7181309784037456
M,B,-0.6441950321022606,-0.6894395641033065,MB,46,-1.5995903132424654,-1.372212301345988,-0.6431394071697153
F,W,-2.7320251876731843,-2.286413513504979,FW,47,-2.7320251876731843,-2.2072373554922167,-2.2072373554922167
