original_a,original_x,original_y,cf_y_nonres_a0,cf_y_xres_a0,cf_y_nonres_a1,cf_y_xres_a1
0,0.8040563578585989,0.5360375719057325,0.5360375719057325,0.5360375719057325,1.1372815305033983,0.8693709052390666
1,0.5601020885634275,0.7067347257089516,0.10549076711128579,0.37340139237561754,0.7067347257089516,0.7067347257089516
0,0.09575921089156694,0.06383947392771129,0.06383947392771132,0.06383947392771129,0.6650834325253769,0.39717280726104526
1,1.0,1.0,0.39875604140233434,0.6666666666666661,1.0,1.0
1,0.7754368455894346,0.8502912303929563,0.24904727179529051,0.5169578970596223,0.8502912303929563,0.8502912303929563
0,0.0,0.0,0.0,0.0,0.6012439585976657,0.333333333333334
1,0.8896006864315661,0.926400457621044,0.3251564990233781,0.5930671242877099,0.926400457621044,0.926400457621044
1,0.6705127310092223,0.7803418206728148,0.17909786207514902,0.4470084873394808,0.7803418206728148,0.7803418206728148
1,0.9053710312897228,0.9369140208598149,0.335670062262149,0.6035806875264809,0.9369140208598149,0.9369140208598149
0,0.6934029349194247,0.4622686232796164,0.4622686232796164,0.4622686232796164,1.0635125818772821,0.7956019566129504
