original_a,original_x,original_y,cf_y_nonres_a1,cf_y_xres_a1,cf_y_nonres_a0,cf_y_xres_a0
1,0.7515477757531944,0.8343651838354629,0.8343651838354629,0.8343651838354629,0.21748069042808443,0.5010318505021298
1,0.9749888768861458,0.9833259179240972,0.9833259179240972,0.9833259179240972,0.36644142451671874,0.6499925845907641
1,0.9913313105632402,0.9942208737088268,0.9942208737088268,0.9942208737088268,0.3773363803014484,0.6608875403754938
1,1.0,1.0,1.0,1.0,0.38311550659262156,0.666666666666667
1,0.5384267330044428,0.6922844886696284,0.6922844886696284,0.6922844886696284,0.07539999526224994,0.3589511553362954
0,0.41967295533055293,0.2797819702203687,0.8966664636277472,0.6131153035537017,0.2797819702203687,0.2797819702203687
0,0.5034298726998837,0.3356199151332557,0.9525044085406341,0.6689532484665887,0.3356199151332557,0.3356199151332557
1,0.9925770912596192,0.9950513941730792,0.9950513941730792,0.9950513941730792,0.37816690076570075,0.6617180608397462
0,0.0,0.0,0.6168844934073785,0.33333333333333304,0.0,0.0
0,0.8748380698363846,0.5832253798909229,1.2001098732983015,0.916558713224256,0.5832253798909229,0.5832253798909229
