"","wm","bm","am","wf","bf","af"
"1",0.547656699349426,0.24131537443938,0.384226699414706,0.344315994527941,0.234557615447567,0.425121347510619
"2",0.502930928010459,0.191610091391799,0.335881211431673,0.344384718920257,0.230861796112198,0.402361312500499
"3",0.598231030834254,0.385213050655484,0.47562560862122,0.444548123858058,0.338314872758547,0.554233896549801
"4",0.610685987245524,0.388589091727907,0.432652462157712,0.541831071401585,0.205022512927047,0.500536381261676
"5",0.500377529724485,0.250848446017478,0.358545606098485,0.399280843579893,0.205382470302096,0.35204714610991
"6",0.648828375161296,0.460764426185191,0.575894746976478,0.5751229218084,0.355716752295199,0.670556304328825
"7",0.662779334150714,0.432600059309899,0.502809153465779,0.568268768341397,0.439350794762967,0.519456808923037
"8",0.571189215568225,0.355095336725724,0.357239605203213,0.378045656591199,0.270102732991085,0.578347297402397
"9",0.642621420291381,0.320853944577715,0.396819168070085,0.503157498660246,0.209333115362218,0.599123142817584
"10",0.618266199839196,0.445324906866166,0.370831540999302,0.461613567307089,0.27448108996011,0.562086854948219
"11",0.61564928716753,0.317984304217736,0.379139481088123,0.420096859447681,0.273747490061578,0.469458487271338
"12",0.657196370875072,0.444628815951014,0.430961742487922,0.494886193454329,0.263200299866707,0.544320446268347
"13",0.547643710981167,0.266956843227901,0.4378411112811,0.383580367268773,0.198990407501186,0.533063111512174
"14",0.535482022693718,0.351932948285299,0.350893723637851,0.354670446553197,0.195779235941712,0.424400867695155
"15",0.524613752238377,0.245483040304354,0.338316890944461,0.361009650880434,0.21052045984608,0.397796112227701
"16",0.545103813386725,0.250188054252295,0.386774750678373,0.398321801342723,0.243508159008339,0.438216259193729
"17",0.484423892648827,0.254429019023143,0.417639555421778,0.425856932232003,0.17512418495985,0.401619105365557
"18",0.533127205823157,0.293151493647171,0.405275516430958,0.334376800606735,0.333798048201006,0.484287231994793
"19",0.593088958652126,0.408017630876491,0.466835335405529,0.480132326599757,0.398032800654413,0.555527459699907
