"","x","wm","bm","am","wf","bf","af"
"1",0.333577088449552,0.464047020601858,0.217819964889381,0.381495698553465,0.400672300924308,0.0965912663509242,0.188954534624617
"2",0.579663006000625,0.339024720562858,0.148001404519564,0.318848227061877,0.264532156414881,0.108844466702684,0.0779256688816614
"3",0.534045697338154,0.375204285523028,0.0477349166357737,0.232752217653576,0.230722161538854,0.0584755823589469,-0.0274022150676405
"4",0.384058208953651,0.443448802434349,0.333102349327452,0.394668628926688,0.387882814751001,0.182945057240054,0.152291793078662
"5",0.460222235660322,0.381916807226492,0.135002300548798,0.2736763109483,0.316023234863883,0.104030749270922,0.0711755704708396
"6",0.337869720085143,0.390031048785132,0.156340206303413,0.274566680417663,0.291169336876073,0.0182931928902524,0.15988171453658
"7",0.645816363907073,0.24978965031646,0.148222141663964,0.284564697280166,0.299209873743078,0.120094589982937,0.0791263917182474
"8",0.56068677168452,0.274574420086353,0.13687156752708,0.206480862155786,0.177486530069376,0.0078321819746499,0.0546817819494144
"9",0.607978397712029,0.313224565639335,0.0860267492545154,0.191647487892238,0.261449880239455,0.0215500890747361,0.0190751020436461
"10",0.568738137098234,0.347090847632745,0.30416224097999,0.33395868052452,0.371029379747431,0.117139441583115,0.155287381958885
"11",0.399251027116633,0.479747738309454,0.304041943127256,0.330011570567748,0.41544449542862,0.161980295558381,0.219317369377634
"12",0.427422864921951,0.562040895356588,0.333874135119788,0.449196629395667,0.435140158970969,0.223700799644962,0.226773670248991
"13",0.343217598474024,0.606796709367703,0.262326061642102,0.449747035408677,0.389443222793426,0.175002958328565,0.29621343715289
"14",0.571860733685739,0.266941407447772,0.129646063016034,0.171784661789848,0.180929485027656,0.0829693534103883,0.0429232787388526
"15",0.615690389173764,0.34302031135519,0.180410944786657,0.260263630477143,0.290296971257128,0.0749787693072212,0.143320373585532
"16",0.664218693472856,0.328563669533805,0.102634252720608,0.287123117665508,0.205964059611723,-0.0375998008522331,0.0534996762076042
"17",0.379420147348375,0.466275049227358,0.203550162451263,0.379102883557424,0.384632679112425,0.0726087903688442,0.163669824613747
"18",0.566426157532366,0.39956024418951,0.217538410465506,0.390307105202522,0.374594474830258,0.171063171442016,0.151039354140477
"19",0.59154946032455,0.345532735270203,0.18886400630381,0.243963174754947,0.306404705474104,0.0846043737948019,0.0708612843193424
"20",0.390898485833865,0.327695001139655,0.125729455089766,0.215694692015681,0.156998678853343,-0.0106651944525641,0.0447367133374754
"21",0.460147687513059,0.488592969103312,0.302107084517496,0.35599485209873,0.366178604303301,0.154615260093603,0.166194289404413
"22",0.532292207054401,0.486604398317459,0.30895375810002,0.453741559559384,0.352531454958665,0.201624856040099,0.2036868397051
"23",0.572714195869752,0.196300483311678,0.0729669644693988,0.101728436056886,0.131680020332631,0.0569127295341458,-0.0583160275231852
"24",0.453824721063106,0.420319275431501,0.195285529861368,0.33095860651082,0.28273418859944,0.0871465428833849,0.205968421392738
"25",0.493388027220114,0.417374096081361,0.311769605054198,0.367628919138898,0.371157347879783,0.119391330858141,0.195251352845643
"26",0.484177858563034,0.441889491083593,0.235485831416419,0.328641328622863,0.345532516847979,0.0802254799053759,0.150848779658231
"27",0.463804549791472,0.326023985395136,0.108569136980686,0.222037384070281,0.268409847812931,-0.0377766337889319,0.0356151491749374
"28",0.443823291237682,0.439996685474189,0.275422833359765,0.371981340302436,0.407417281700255,0.221391883732595,0.140654467897947
"29",0.374846761952998,0.473704412637711,0.282262502661755,0.365502013252486,0.404024375005931,0.154634969541032,0.213246830672944
"30",0.634751146739722,0.38634813278228,0.251456010727104,0.361599674208752,0.356100366729261,0.194817061698699,0.1907056170386
"31",0.350565972414869,0.499417922230973,0.283665273154864,0.389946713854681,0.396746619722124,0.161283750965595,0.251429717109776
"32",0.464798636341289,0.417124151681487,0.240826108753535,0.278762032337278,0.319623215329814,0.1477238998515,0.169446355908755
"33",0.379619963741323,0.485432352495374,0.265872647114629,0.354823911818321,0.419887233237795,0.134654349502067,0.226431157111577
"34",0.380963767030091,0.49393491320331,0.261783607841826,0.456823638027278,0.407068565998838,0.109043233133916,0.246586289911604
"35",0.283929917149815,0.545580162512224,0.314293815069774,0.442904960613917,0.456089714571087,0.143282093183141,0.284772742918955
"36",0.575102051606847,0.310111361660969,0.111880909008909,0.272646574860218,0.261994259111662,0.0604214944834604,-0.00817982478497947
"37",0.52306608708955,0.344973851856591,0.230707930869896,0.30248412179058,0.246191665684761,0.0527998571676851,0.13952531339585
"38",0.552535202932555,0.363983533145919,0.20735199770282,0.328487502673755,0.305861555161094,0.105444440104447,0.150562393428369
"39",0.275461775882618,0.569390398388206,0.405424287358029,0.509952199190641,0.479788974228539,0.260638894767521,0.383194951064135
"40",0.418725136562315,0.493789053261914,0.160695331611774,0.372146494282087,0.359068373783683,0.0986694784431507,0.176199717871963
"41",0.371977350507509,0.51709021492199,0.291044933864153,0.376704723474562,0.41366757988185,0.150996131995801,0.302983049081072
"42",0.540980881987244,0.454674168689514,0.356676997520821,0.436820840400612,0.429607028342588,0.215096401437898,0.319185303164134
"43",0.376146560375196,0.517404234263759,0.359123695693001,0.447123061879589,0.46208864065307,0.190699387381057,0.308222948602545
"44",0.280044791417502,0.493999470483556,0.262085970658821,0.381627518553192,0.39138881035842,0.113411324557822,0.273746851133869
"45",0.475507356852629,0.382944282808028,0.10321660562701,0.30902819028697,0.255094603779972,0.0657049254128099,0.0915478461147074
"46",0.492259801541066,0.424034136562882,0.304599362431436,0.324852097560283,0.336479910931675,0.108952146400956,0.213546583189398
"47",0.492209055136108,0.451561460006753,0.258771304482443,0.416096850060495,0.393707412719208,0.131885431291722,0.286968048914471
"48",0.490367804238434,0.474487129344663,0.260618531734205,0.367169014267355,0.355587267043728,0.145547309562485,0.181991646027179
"49",0.26737994873771,0.642835428964456,0.419034930688839,0.529801395321097,0.559406380117573,0.260344954898881,0.365032335855625
"50",0.550644004659541,0.39121589305492,0.236440293165256,0.363315730526436,0.344684757712663,0.170651584245389,0.168242072550336
"51",0.47815638798632,0.471837060767577,0.282983305148805,0.38586929708188,0.397691393601231,0.204290411545693,0.194392143125244
"52",0.488836122922784,0.421133540886248,0.213556047420445,0.313561448889863,0.289481819144207,0.0824633546494377,0.171061027922272
"53",0.36053230154033,0.502728683836346,0.28386359174994,0.355509980690098,0.371786241460486,0.111852057852483,0.172925207404105
"54",0.395939101857136,0.534978515921471,0.271435250546551,0.439565326894372,0.396492876533388,0.167833704423007,0.230946073254484
"55",0.43646717980481,0.454593124510572,0.15908849665535,0.296032638612,0.264258327182277,0.170358852908509,0.0522685160931724
"56",0.425589925322681,0.512610102395648,0.314063942272258,0.419381784197894,0.461420149097483,0.180357723130004,0.265886687742102
"57",0.386041452422091,0.506016021088889,0.226296465219032,0.321588203226579,0.342958304946117,0.139060412221994,0.163488950562612
"58",0.433260858425653,0.411029648675928,0.15480871097049,0.319073279911488,0.26407210998838,-0.0431322729520137,0.0166332802390074
"59",0.614269568431473,0.34667962207471,0.159033654603069,0.273316375993626,0.275546278447421,0.0258495660771404,0.0610011551907523
"60",0.354054282554138,0.484775024192571,0.3076451928394,0.340442685669129,0.358478246794047,0.208784768365036,0.248183435055431
"61",0.438613684323801,0.487200281662278,0.262122568866756,0.342250031314624,0.395628345645611,0.170587098100224,0.253988201828902
"62",0.336166734060402,0.582570441277536,0.337498699508343,0.459470571200815,0.48675628958684,0.179365743575719,0.294599451915138
"63",0.569415364009972,0.460497687941265,0.273630301062957,0.388065675238929,0.338930960298334,0.0569690834974345,0.141056609557578
"64",0.346328073915358,0.543153947820037,0.304551222773188,0.39809410970071,0.399711618222002,0.137201309550612,0.232136073996143
"65",0.633011226493199,0.362964133354609,0.171504654231038,0.253866377618721,0.284185449191825,0.191313061197024,0.127023725458514
"66",0.482629400096012,0.416092352302124,0.298667366940878,0.351858549793644,0.371303424969611,0.136389978922311,0.159466694183767
"67",0.403733088215898,0.529327525293277,0.272041993775304,0.408733743969667,0.346285667846444,0.145416809314039,0.191406034465374
"68",0.601841234915905,0.444500280128752,0.233759094469279,0.365050334104799,0.372374440363605,0.128366007090332,0.0629932792833951
"69",0.474202958625984,0.438685479437347,0.262766464262642,0.402844245928554,0.326486901109423,0.139193550857795,0.191705062924188
"70",0.529757618255752,0.430405431068828,0.229573260229455,0.243261440066066,0.324776458057369,0.161910830255713,0.136328521540075
"71",0.626990389012567,0.307533126140724,0.0999085855959742,0.208667888745901,0.189143408156488,0.0102257208773695,-0.0536934634114218
"72",0.455141026402808,0.481550337001277,0.241810700941368,0.382062537806928,0.387461812523302,0.117960204723738,0.229877071421366
"73",0.515626641161767,0.380394531307673,0.178777548348891,0.238690644131943,0.269443999994546,0.0781319878422359,0.0157349352394841
"74",0.330738289303977,0.609284046108419,0.333374124530187,0.478230924064516,0.512976754854964,0.208489281983213,0.366797127541787
"75",0.319345049200632,0.520150858951689,0.266725285034469,0.387761100592947,0.390806419823213,0.145854584055672,0.192777577928437
"76",0.36043486541404,0.487046322764465,0.223697496575316,0.474510195342191,0.352599838090564,0.0600376360432927,0.203518400421906
"77",0.380306053855543,0.559631822354696,0.332237734986965,0.478130715566287,0.452169515409902,0.196612250472322,0.258607028181556
"78",0.549735947605466,0.329924341963251,0.151598947891125,0.197023845331118,0.336592134845132,0.0318021612317333,0.0782334093247757
"79",0.382921756788316,0.457404660053705,0.205390343580052,0.432659968973263,0.389416706797395,0.138575104226758,0.19759233506549
"80",0.515427535221733,0.447852134548971,0.245312246331311,0.408478680292689,0.360115285491958,0.210704211389974,0.261627014892808
"81",0.402755100233523,0.506817671871642,0.332804615925996,0.462657199432288,0.42620516056343,0.172337238828873,0.275744083610683
"82",0.580582152296607,0.229225602185339,0.133457296441485,0.250578877812844,0.209202627875524,-0.00352455860773472,0.0438148122010551
"83",0.567581538795087,0.384064044447668,0.156456946641548,0.283830739969067,0.215803350307363,0.0361169934185935,0.111249684385624
"84",0.530249441058968,0.440466752056153,0.177313627639308,0.379064040905265,0.396902438253144,0.0770035967252677,0.15309797764313
"85",0.502787585302617,0.460512975220851,0.318640635034831,0.395723225448135,0.401872624461018,0.116928005603954,0.17784845379819
"86",0.544759910481427,0.357546228565594,0.164967406807994,0.261163450764713,0.282103689422638,0.045231371150158,0.0930549625826061
"87",0.381019481631272,0.422935390613012,0.261507318369191,0.336782744965773,0.36662507979719,0.102249264346683,0.248528644040574
"88",0.577666843732011,0.293138053314207,0.0893509031439682,0.18410060277904,0.1417807158997,-0.00685518552142846,0.015999816544746
"89",0.433531280032866,0.408963423897941,0.196555551415498,0.309231803349552,0.300990803811079,0.0420217534556869,0.112941399455557
"90",0.457038001387359,0.461088343036273,0.304438797883546,0.397502631168754,0.396884739252032,0.0848542298501972,0.206392467722884
"91",0.537682770255703,0.435151030411797,0.273995047450847,0.380925552652111,0.431933540457235,0.164300732189772,0.15774836908206
"92",0.440378847873189,0.549710037594103,0.322203339716407,0.442330653888336,0.368402614054906,0.212352624011955,0.281942190777381
"93",0.268863698613139,0.647300929253726,0.433729542589964,0.501715570837691,0.476209578413701,0.169865915031654,0.365622297212788
"94",0.584825115177005,0.402401599238478,0.227425737582343,0.366402452366613,0.313241502928149,0.0148497251124436,0.0943155411824837
"95",0.504643057546621,0.4280513590076,0.149846166729175,0.299141797863294,0.346471789104867,0.141273083405163,0.0663694736017559
"96",0.361104644124291,0.645134954887758,0.470011191271162,0.552768907692724,0.585166068407182,0.29678302211838,0.384170609461107
"97",0.482423588163989,0.435118587488415,0.152542772299556,0.285640519235565,0.375929739427727,0.12464976046596,0.138284957904491
"98",0.426197716935127,0.424991867558547,0.258186883123818,0.337732316843692,0.36616359909306,0.136310139797556,0.181258115550532
"99",0.465765858981192,0.476561307529809,0.330978357826113,0.413744842554889,0.434884614954637,0.209192033738012,0.249901730532823
"100",0.389190162824958,0.401752086140356,0.172143985120772,0.30610044560672,0.256855933662221,0.131284415981732,0.139865817798574
